Observation station,Year,Month,Day,Snow depth [cm],Date,Average temperature [Â°C],cloud_code,Time [Local time],Global radiation mean [W/m2]
Turku Artukainen,2009,1,11,5.7,2009-01-11,2.5,,00:00,"5,2"
Turku Artukainen,2009,1,12,0.5,2009-01-12,4.4,,00:00,"2,4"
Turku Artukainen,2009,1,13,-1.0,2009-01-13,4.1,,00:00,2
Turku Artukainen,2009,1,14,-0.2,2009-01-14,0.6,,00:00,"10,1"
Turku Artukainen,2009,1,15,-0.4,2009-01-15,-3.8,,00:00,"5,4"
Turku Artukainen,2009,1,16,-0.1,2009-01-16,-9.8,,00:00,23
Turku Artukainen,2009,1,17,0.0,2009-01-17,-10.1,,00:00,"5,5"
Turku Artukainen,2009,1,18,0.5,2009-01-18,-3.0,,00:00,"6,3"
Turku Artukainen,2009,1,19,1.9,2009-01-19,-1.4,,00:00,"3,9"
Turku Artukainen,2009,1,20,1.2,2009-01-20,-1.5,,00:00,"4,1"
Turku Artukainen,2009,1,21,4.2,2009-01-21,0.7,,00:00,"8,4"
Turku Artukainen,2009,1,22,5.0,2009-01-22,-0.2,,00:00,5
Turku Artukainen,2009,1,23,14.6,2009-01-23,-2.5,,00:00,"11,9"
Turku Artukainen,2009,1,24,12.3,2009-01-24,-2.8,,00:00,"8,3"
Turku Artukainen,2009,1,25,11.0,2009-01-25,-0.2,,00:00,"5,4"
Turku Artukainen,2009,1,26,11.7,2009-01-26,-1.9,,00:00,"10,4"
Turku Artukainen,2009,1,27,10.8,2009-01-27,-2.6,,00:00,"14,4"
Turku Artukainen,2009,1,28,10.5,2009-01-28,-1.1,,00:00,"14,2"
Turku Artukainen,2009,1,29,11.1,2009-01-29,-1.5,,00:00,"11,7"
Turku Artukainen,2009,1,30,11.3,2009-01-30,-1.5,,00:00,"12,9"
Turku Artukainen,2009,1,31,11.0,2009-01-31,-10.0,,00:00,"55,2"
Turku Artukainen,2009,2,1,11.0,2009-02-01,-8.0,,00:00,
Turku Artukainen,2009,2,2,11.0,2009-02-02,-9.2,,00:00,
Turku Artukainen,2009,2,3,11.0,2009-02-03,-6.0,,00:00,"57,3"
Turku Artukainen,2009,2,4,11.0,2009-02-04,-1.3,,00:00,"19,3"
Turku Artukainen,2009,2,5,10.9,2009-02-05,-3.3,,00:00,"9,1"
Turku Artukainen,2009,2,6,12.0,2009-02-06,-2.9,,00:00,
Turku Artukainen,2009,2,7,14.7,2009-02-07,0.6,,00:00,
Turku Artukainen,2009,2,8,11.3,2009-02-08,1.5,,00:00,
Turku Artukainen,2009,2,9,9.0,2009-02-09,-1.1,,00:00,
Turku Artukainen,2009,2,10,9.0,2009-02-10,-3.5,,00:00,"17,5"
Turku Artukainen,2009,2,11,9.0,2009-02-11,-2.4,,00:00,"40,6"
Turku Artukainen,2009,2,12,9.0,2009-02-12,-5.4,,00:00,"16,3"
Turku Artukainen,2009,2,13,9.6,2009-02-13,-6.5,,00:00,"45,8"
Turku Artukainen,2009,2,14,10.0,2009-02-14,-5.5,,00:00,28
Turku Artukainen,2009,2,15,10.0,2009-02-15,-3.5,,00:00,"62,8"
Turku Artukainen,2009,2,16,10.0,2009-02-16,-7.3,,00:00,"38,9"
Turku Artukainen,2009,2,17,10.0,2009-02-17,-10.1,,00:00,"70,7"
Turku Artukainen,2009,2,18,10.0,2009-02-18,-8.7,,00:00,"60,3"
Turku Artukainen,2009,2,19,10.5,2009-02-19,-8.5,,00:00,"45,2"
Turku Artukainen,2009,2,20,11.0,2009-02-20,-4.7,,00:00,"20,6"
Turku Artukainen,2009,2,21,10.8,2009-02-21,-4.0,,00:00,44
Turku Artukainen,2009,2,22,15.2,2009-02-22,-2.4,,00:00,"32,5"
Turku Artukainen,2009,2,23,16.7,2009-02-23,-4.0,,00:00,"44,7"
Turku Artukainen,2009,2,24,15.5,2009-02-24,-1.0,,00:00,"27,2"
Turku Artukainen,2009,2,25,14.9,2009-02-25,-1.5,,00:00,"80,7"
Turku Artukainen,2009,2,26,15.3,2009-02-26,-0.9,,00:00,"36,9"
Turku Artukainen,2009,2,27,15.6,2009-02-27,-1.4,,00:00,"41,5"
Turku Artukainen,2009,2,28,15.4,2009-02-28,-6.6,,00:00,"81,7"
Turku Artukainen,2009,3,1,16.1,2009-03-01,-7.7,,00:00,"48,5"
Turku Artukainen,2009,3,2,16.7,2009-03-02,-5.0,,00:00,"39,1"
Turku Artukainen,2009,3,3,18.4,2009-03-03,-0.9,,00:00,23
Turku Artukainen,2009,3,4,16.8,2009-03-04,1.6,,00:00,"36,4"
Turku Artukainen,2009,3,5,15.0,2009-03-05,1.3,,00:00,"60,2"
Turku Artukainen,2009,3,6,15.0,2009-03-06,0.3,,00:00,"75,1"
Turku Artukainen,2009,3,7,15.0,2009-03-07,0.0,,00:00,"41,5"
Turku Artukainen,2009,3,8,15.0,2009-03-08,-1.5,,00:00,"99,2"
Turku Artukainen,2009,3,9,15.5,2009-03-09,-1.8,,00:00,"35,4"
Turku Artukainen,2009,3,10,21.7,2009-03-10,-2.0,,00:00,"29,9"
Turku Artukainen,2009,3,11,21.0,2009-03-11,-0.6,,00:00,"55,7"
Turku Artukainen,2009,3,12,19.4,2009-03-12,-0.3,,00:00,"33,3"
Turku Artukainen,2009,3,13,20.0,2009-03-13,0.0,,00:00,"88,7"
Turku Artukainen,2009,3,14,,2009-03-14,0.1,,00:00,"100,4"
,2009,3,15,,2009-03-15,1.0,,00:00,"53,6"
Turku Artukainen,2009,3,16,18.0,2009-03-16,0.4,,00:00,"65,3"
Turku Artukainen,2009,3,17,17.7,2009-03-17,1.0,,00:00,"40,4"
Turku Artukainen,2009,3,18,17.0,2009-03-18,0.9,,00:00,"77,6"
Turku Artukainen,2009,3,19,17.0,2009-03-19,-1.4,,00:00,"139,6"
Turku Artukainen,2009,3,20,16.7,2009-03-20,-0.2,,00:00,"76,2"
Turku Artukainen,2009,3,21,16.0,2009-03-21,1.6,,00:00,"138,8"
Turku Artukainen,2009,3,22,16.0,2009-03-22,-1.3,,00:00,"153,6"
Turku Artukainen,2009,3,23,17.3,2009-03-23,-2.8,,00:00,"97,3"
Turku Artukainen,2009,3,24,27.1,2009-03-24,-4.4,,00:00,"124,4"
Turku Artukainen,2009,3,25,24.1,2009-03-25,-6.0,,00:00,172
Turku Artukainen,2009,3,26,22.2,2009-03-26,-6.5,,00:00,"153,3"
Turku Artukainen,2009,3,27,21.5,2009-03-27,-4.3,,00:00,"185,2"
Turku Artukainen,2009,3,28,21.8,2009-03-28,-0.8,,00:00,"53,3"
Turku Artukainen,2009,3,29,25.3,2009-03-29,0.9,,00:00,"67,2"
Turku Artukainen,2009,3,30,20.1,2009-03-30,1.7,,00:00,"75,8"
Turku Artukainen,2009,3,31,16.2,2009-03-31,4.0,,00:00,"177,1"
Turku Artukainen,2009,4,1,13.6,2009-04-01,2.5,,00:00,"177,7"
Turku Artukainen,2009,4,2,11.3,2009-04-02,2.5,,00:00,"105,2"
Turku Artukainen,2009,4,3,7.6,2009-04-03,6.7,,00:00,"163,3"
Turku Artukainen,2009,4,4,2.7,2009-04-04,3.9,,00:00,"42,1"
Turku Artukainen,2009,4,5,1.9,2009-04-05,3.8,,00:00,"65,9"
Turku Artukainen,2009,4,6,-0.9,2009-04-06,2.1,,00:00,"49,2"
Turku Artukainen,2009,4,7,-0.9,2009-04-07,1.3,,00:00,"38,6"
Turku Artukainen,2009,4,8,-0.9,2009-04-08,3.4,,00:00,205
Turku Artukainen,2009,4,9,-1.0,2009-04-09,4.5,,00:00,"185,3"
Turku Artukainen,2009,4,10,-1.0,2009-04-10,4.4,,00:00,"91,9"
Turku Artukainen,2009,4,11,-1.0,2009-04-11,8.3,,00:00,"186,8"
Turku Artukainen,2009,4,12,-1.0,2009-04-12,5.6,,00:00,"73,6"
Turku Artukainen,2009,4,13,-1.0,2009-04-13,4.7,,00:00,"48,4"
Turku Artukainen,2009,4,14,-1.0,2009-04-14,5.9,,00:00,"57,2"
Turku Artukainen,2009,4,15,-1.0,2009-04-15,5.0,,00:00,"226,4"
Turku Artukainen,2009,4,16,-1.0,2009-04-16,1.9,,00:00,"210,4"
Turku Artukainen,2009,4,17,-1.0,2009-04-17,4.3,,00:00,"95,7"
Turku Artukainen,2009,4,18,-1.0,2009-04-18,1.9,,00:00,"252,1"
Turku Artukainen,2009,4,19,-1.0,2009-04-19,2.2,,00:00,"194,3"
Turku Artukainen,2009,4,20,-1.0,2009-04-20,3.2,,00:00,"259,3"
Turku Artukainen,2009,4,21,-1.0,2009-04-21,1.7,,00:00,"256,2"
Turku Artukainen,2009,4,22,-1.0,2009-04-22,3.6,,00:00,"181,3"
Turku Artukainen,2009,4,23,-1.0,2009-04-23,5.0,,00:00,"201,5"
Turku Artukainen,2009,4,24,-1.0,2009-04-24,7.0,,00:00,"250,6"
Turku Artukainen,2009,4,25,-1.0,2009-04-25,9.9,,00:00,256
Turku Artukainen,2009,4,26,-1.0,2009-04-26,10.0,,00:00,"255,3"
Turku Artukainen,2009,4,27,-1.0,2009-04-27,10.6,,00:00,"223,5"
Turku Artukainen,2009,4,28,-1.0,2009-04-28,9.8,,00:00,183
Turku Artukainen,2009,4,29,-1.0,2009-04-29,9.0,,00:00,"163,2"
Turku Artukainen,2009,4,30,-1.0,2009-04-30,8.3,,00:00,"283,3"
Turku Artukainen,2009,5,1,-1.0,2009-05-01,8.7,,00:00,"280,7"
Turku Artukainen,2009,5,2,-1.0,2009-05-02,9.1,,00:00,"283,8"
Turku Artukainen,2009,5,3,-1.0,2009-05-03,10.3,,00:00,"226,1"
Turku Artukainen,2009,5,4,-1.0,2009-05-04,8.3,,00:00,"182,2"
Turku Artukainen,2009,5,5,-1.0,2009-05-05,7.4,,00:00,"269,8"
Turku Artukainen,2009,5,6,-1.0,2009-05-06,8.2,,00:00,"114,7"
Turku Artukainen,2009,5,7,-1.0,2009-05-07,8.8,,00:00,"214,1"
Turku Artukainen,2009,5,8,-1.0,2009-05-08,9.9,,00:00,"299,4"
Turku Artukainen,2009,5,9,-1.0,2009-05-09,8.8,,00:00,"63,7"
Turku Artukainen,2009,5,10,-1.0,2009-05-10,9.9,,00:00,275
Turku Artukainen,2009,5,11,-1.0,2009-05-11,9.0,,00:00,"126,7"
Turku Artukainen,2009,5,12,-1.0,2009-05-12,7.9,,00:00,"275,5"
Turku Artukainen,2009,5,13,-1.0,2009-05-13,10.9,,00:00,"236,1"
Turku Artukainen,2009,5,14,-1.0,2009-05-14,10.7,,00:00,"189,8"
Turku Artukainen,2009,5,15,-1.0,2009-05-15,11.1,,00:00,"284,4"
Turku Artukainen,2009,5,16,-1.0,2009-05-16,10.5,,00:00,"319,6"
Turku Artukainen,2009,5,17,-1.0,2009-05-17,10.8,,00:00,307
Turku Artukainen,2009,5,18,-1.0,2009-05-18,11.8,,00:00,"301,1"
Turku Artukainen,2009,5,19,-1.0,2009-05-19,11.3,,00:00,"121,5"
Turku Artukainen,2009,5,20,-1.0,2009-05-20,9.6,,00:00,"254,1"
Turku Artukainen,2009,5,21,-1.0,2009-05-21,10.7,,00:00,"180,4"
Turku Artukainen,2009,5,22,-1.0,2009-05-22,11.9,,00:00,"195,6"
Turku Artukainen,2009,5,23,-1.0,2009-05-23,12.4,,00:00,"111,5"
Turku Artukainen,2009,5,24,-1.0,2009-05-24,12.3,,00:00,"266,1"
Turku Artukainen,2009,5,25,-1.0,2009-05-25,13.8,,00:00,"331,5"
Turku Artukainen,2009,5,26,-1.0,2009-05-26,12.9,,00:00,303
Turku Artukainen,2009,5,27,-1.0,2009-05-27,13.3,,00:00,"96,6"
Turku Artukainen,2009,5,28,-1.0,2009-05-28,11.5,,00:00,"237,2"
Turku Artukainen,2009,5,29,-1.0,2009-05-29,13.9,,00:00,"336,1"
Turku Artukainen,2009,5,30,-1.0,2009-05-30,17.3,,00:00,"334,9"
Turku Artukainen,2009,5,31,-1.0,2009-05-31,19.8,,00:00,"334,7"
Turku Artukainen,2009,6,1,-1.0,2009-06-01,18.6,,00:00,"328,2"
Turku Artukainen,2009,6,2,-1.0,2009-06-02,13.7,,00:00,"195,8"
Turku Artukainen,2009,6,3,-1.0,2009-06-03,10.6,,00:00,"150,2"
Turku Artukainen,2009,6,4,-1.0,2009-06-04,7.0,,00:00,"58,4"
Turku Artukainen,2009,6,5,-1.0,2009-06-05,7.0,,00:00,94
Turku Artukainen,2009,6,6,-1.0,2009-06-06,7.6,,00:00,"158,8"
Turku Artukainen,2009,6,7,-1.0,2009-06-07,9.2,,00:00,"266,9"
Turku Artukainen,2009,6,8,-1.0,2009-06-08,11.3,,00:00,289
Turku Artukainen,2009,6,9,-1.0,2009-06-09,11.5,,00:00,"102,8"
Turku Artukainen,2009,6,10,-1.0,2009-06-10,13.6,,00:00,205
Turku Artukainen,2009,6,11,-1.0,2009-06-11,12.0,,00:00,"230,4"
Turku Artukainen,2009,6,12,-1.0,2009-06-12,14.8,,00:00,"235,6"
Turku Artukainen,2009,6,13,-1.0,2009-06-13,15.9,,00:00,229
Turku Artukainen,2009,6,14,-1.0,2009-06-14,13.7,,00:00,"127,9"
Turku Artukainen,2009,6,15,-1.0,2009-06-15,10.0,,00:00,"68,8"
Turku Artukainen,2009,6,16,-1.0,2009-06-16,10.1,,00:00,"147,7"
Turku Artukainen,2009,6,17,-1.0,2009-06-17,11.2,,00:00,"247,6"
Turku Artukainen,2009,6,18,-1.0,2009-06-18,11.6,,00:00,296
Turku Artukainen,2009,6,19,-1.0,2009-06-19,11.0,,00:00,"110,5"
Turku Artukainen,2009,6,20,-1.0,2009-06-20,11.7,,00:00,"164,2"
Turku Artukainen,2009,6,21,-1.0,2009-06-21,12.6,,00:00,"225,4"
Turku Artukainen,2009,6,22,-1.0,2009-06-22,14.8,,00:00,"347,3"
Turku Artukainen,2009,6,23,-1.0,2009-06-23,17.6,,00:00,"350,8"
Turku Artukainen,2009,6,24,-1.0,2009-06-24,19.5,,00:00,"314,3"
Turku Artukainen,2009,6,25,-1.0,2009-06-25,20.2,,00:00,"336,8"
Turku Artukainen,2009,6,26,-1.0,2009-06-26,20.6,,00:00,"337,3"
Turku Artukainen,2009,6,27,-1.0,2009-06-27,20.4,,00:00,"107,7"
Turku Artukainen,2009,6,28,-1.0,2009-06-28,21.0,,00:00,"328,7"
Turku Artukainen,2009,6,29,-1.0,2009-06-29,22.5,,00:00,"280,3"
Turku Artukainen,2009,6,30,-1.0,2009-06-30,20.3,,00:00,"331,4"
Turku Artukainen,2009,7,1,-1.0,2009-07-01,19.8,,00:00,"310,7"
Turku Artukainen,2009,7,2,-1.0,2009-07-02,22.3,,00:00,"304,4"
Turku Artukainen,2009,7,3,-1.0,2009-07-03,17.0,,00:00,230
Turku Artukainen,2009,7,4,-1.0,2009-07-04,14.1,,00:00,"231,3"
Turku Artukainen,2009,7,5,-1.0,2009-07-05,11.6,,00:00,"233,8"
Turku Artukainen,2009,7,6,-1.0,2009-07-06,13.2,,00:00,"316,3"
Turku Artukainen,2009,7,7,-1.0,2009-07-07,13.0,,00:00,"174,5"
Turku Artukainen,2009,7,8,-1.0,2009-07-08,18.9,,00:00,"231,2"
Turku Artukainen,2009,7,9,-1.0,2009-07-09,15.7,,00:00,"132,1"
Turku Artukainen,2009,7,10,-1.0,2009-07-10,15.2,,00:00,"251,7"
Turku Artukainen,2009,7,11,-1.0,2009-07-11,16.2,,00:00,"203,4"
Turku Artukainen,2009,7,12,-1.0,2009-07-12,15.7,,00:00,"294,6"
Turku Artukainen,2009,7,13,-1.0,2009-07-13,16.1,,00:00,"118,2"
Turku Artukainen,2009,7,14,-1.0,2009-07-14,15.2,,00:00,"242,5"
Turku Artukainen,2009,7,15,-1.0,2009-07-15,18.8,,00:00,"236,9"
Turku Artukainen,2009,7,16,-1.0,2009-07-16,18.8,,00:00,"283,4"
Turku Artukainen,2009,7,17,-1.0,2009-07-17,18.5,,00:00,"268,7"
Turku Artukainen,2009,7,18,-1.0,2009-07-18,18.5,,00:00,311
Turku Artukainen,2009,7,19,-1.0,2009-07-19,20.5,,00:00,"278,7"
Turku Artukainen,2009,7,20,-1.0,2009-07-20,18.2,,00:00,"96,9"
Turku Artukainen,2009,7,21,-1.0,2009-07-21,17.2,,00:00,"229,4"
Turku Artukainen,2009,7,22,-1.0,2009-07-22,16.4,,00:00,"153,9"
Turku Artukainen,2009,7,23,-1.0,2009-07-23,17.6,,00:00,"217,5"
Turku Artukainen,2009,7,24,-1.0,2009-07-24,17.7,,00:00,"179,5"
Turku Artukainen,2009,7,25,-1.0,2009-07-25,17.3,,00:00,"277,2"
Turku Artukainen,2009,7,26,-1.0,2009-07-26,16.8,,00:00,"269,8"
Turku Artukainen,2009,7,27,-1.0,2009-07-27,18.0,,00:00,"253,9"
Turku Artukainen,2009,7,28,-1.0,2009-07-28,17.8,,00:00,"136,2"
Turku Artukainen,2009,7,29,-1.0,2009-07-29,19.3,,00:00,"195,3"
Turku Artukainen,2009,7,30,-1.0,2009-07-30,18.4,,00:00,"216,8"
Turku Artukainen,2009,7,31,-1.0,2009-07-31,16.6,,00:00,"96,6"
Turku Artukainen,2009,8,1,-1.0,2009-08-01,16.0,,00:00,"215,4"
Turku Artukainen,2009,8,2,-1.0,2009-08-02,15.9,,00:00,170
Turku Artukainen,2009,8,3,-1.0,2009-08-03,18.0,,00:00,"212,7"
Turku Artukainen,2009,8,4,-1.0,2009-08-04,19.9,,00:00,"142,7"
Turku Artukainen,2009,8,5,-1.0,2009-08-05,18.8,,00:00,224
Turku Artukainen,2009,8,6,-1.0,2009-08-06,18.9,,00:00,"279,9"
Turku Artukainen,2009,8,7,-1.0,2009-08-07,19.1,,00:00,223
Turku Artukainen,2009,8,8,-1.0,2009-08-08,19.9,,00:00,"247,3"
Turku Artukainen,2009,8,9,-1.0,2009-08-09,19.3,,00:00,"261,9"
Turku Artukainen,2009,8,10,-1.0,2009-08-10,18.9,,00:00,"244,9"
Turku Artukainen,2009,8,11,-1.0,2009-08-11,20.7,,00:00,"195,7"
Turku Artukainen,2009,8,12,-1.0,2009-08-12,15.9,,00:00,"67,2"
Turku Artukainen,2009,8,13,-1.0,2009-08-13,15.2,,00:00,"200,2"
Turku Artukainen,2009,8,14,-1.0,2009-08-14,13.1,,00:00,"193,6"
Turku Artukainen,2009,8,15,-1.0,2009-08-15,14.1,,00:00,"243,5"
Turku Artukainen,2009,8,16,-1.0,2009-08-16,16.7,,00:00,"109,4"
Turku Artukainen,2009,8,17,-1.0,2009-08-17,15.2,,00:00,"138,9"
Turku Artukainen,2009,8,18,-1.0,2009-08-18,14.4,,00:00,"70,5"
Turku Artukainen,2009,8,19,-1.0,2009-08-19,13.4,,00:00,"240,3"
Turku Artukainen,2009,8,20,-1.0,2009-08-20,13.2,,00:00,"246,6"
Turku Artukainen,2009,8,21,-1.0,2009-08-21,16.7,,00:00,"195,1"
Turku Artukainen,2009,8,22,-1.0,2009-08-22,16.5,,00:00,"238,3"
Turku Artukainen,2009,8,23,-1.0,2009-08-23,15.9,,00:00,"126,7"
Turku Artukainen,2009,8,24,-1.0,2009-08-24,14.1,,00:00,"209,7"
Turku Artukainen,2009,8,25,-1.0,2009-08-25,16.1,,00:00,"139,4"
Turku Artukainen,2009,8,26,-1.0,2009-08-26,16.8,,00:00,"146,9"
Turku Artukainen,2009,8,27,-1.0,2009-08-27,15.9,,00:00,"78,1"
Turku Artukainen,2009,8,28,-1.0,2009-08-28,18.0,,00:00,"97,7"
Turku Artukainen,2009,8,29,-1.0,2009-08-29,17.8,,00:00,"88,5"
Turku Artukainen,2009,8,30,-1.0,2009-08-30,15.6,,00:00,"161,5"
Turku Artukainen,2009,8,31,-1.0,2009-08-31,15.5,,00:00,"141,8"
Turku Artukainen,2009,9,1,-1.0,2009-09-01,17.3,,00:00,39
Turku Artukainen,2009,9,2,-1.0,2009-09-02,17.3,,00:00,"170,9"
Turku Artukainen,2009,9,3,-1.0,2009-09-03,16.8,,00:00,"83,2"
Turku Artukainen,2009,9,4,-1.0,2009-09-04,17.1,,00:00,"99,9"
Turku Artukainen,2009,9,5,-1.0,2009-09-05,16.5,,00:00,"133,8"
Turku Artukainen,2009,9,6,-1.0,2009-09-06,14.4,,00:00,"42,8"
Turku Artukainen,2009,9,7,-1.0,2009-09-07,14.9,,00:00,"144,9"
Turku Artukainen,2009,9,8,-1.0,2009-09-08,16.0,,00:00,"45,8"
Turku Artukainen,2009,9,9,-1.0,2009-09-09,17.5,,00:00,"171,3"
Turku Artukainen,2009,9,10,-1.0,2009-09-10,13.6,,00:00,"137,5"
Turku Artukainen,2009,9,11,-1.0,2009-09-11,11.1,,00:00,170
Turku Artukainen,2009,9,12,-1.0,2009-09-12,13.1,,00:00,"134,1"
Turku Artukainen,2009,9,13,-1.0,2009-09-13,14.5,,00:00,"140,9"
Turku Artukainen,2009,9,14,-1.0,2009-09-14,13.7,,00:00,"155,7"
Turku Artukainen,2009,9,15,-1.0,2009-09-15,11.9,,00:00,"166,6"
Turku Artukainen,2009,9,16,-1.0,2009-09-16,11.4,,00:00,"77,1"
Turku Artukainen,2009,9,17,-1.0,2009-09-17,10.3,,00:00,130
Turku Artukainen,2009,9,18,-1.0,2009-09-18,11.9,,00:00,"91,4"
Turku Artukainen,2009,9,19,-1.0,2009-09-19,15.2,,00:00,"118,8"
Turku Artukainen,2009,9,20,-1.0,2009-09-20,14.5,,00:00,"140,5"
Turku Artukainen,2009,9,21,-1.0,2009-09-21,13.8,,00:00,"87,6"
Turku Artukainen,2009,9,22,-1.0,2009-09-22,14.1,,00:00,"68,4"
Turku Artukainen,2009,9,23,-1.0,2009-09-23,13.0,,00:00,"113,8"
Turku Artukainen,2009,9,24,-1.0,2009-09-24,9.6,,00:00,"112,9"
Turku Artukainen,2009,9,25,-1.0,2009-09-25,8.5,,00:00,60
Turku Artukainen,2009,9,26,-1.0,2009-09-26,12.9,,00:00,"87,8"
Turku Artukainen,2009,9,27,-1.0,2009-09-27,13.7,,00:00,85
Turku Artukainen,2009,9,28,-1.0,2009-09-28,10.3,,00:00,"107,3"
Turku Artukainen,2009,9,29,-1.0,2009-09-29,5.2,,00:00,93
Turku Artukainen,2009,9,30,-1.0,2009-09-30,5.9,,00:00,"103,7"
Turku Artukainen,2009,10,1,-1.0,2009-10-01,4.1,,00:00,"115,8"
Turku Artukainen,2009,10,2,-1.0,2009-10-02,2.2,,00:00,"121,6"
Turku Artukainen,2009,10,3,-1.0,2009-10-03,6.4,,00:00,"101,7"
Turku Artukainen,2009,10,4,-1.0,2009-10-04,9.8,,00:00,"24,4"
Turku Artukainen,2009,10,5,-1.0,2009-10-05,5.8,,00:00,"63,6"
Turku Artukainen,2009,10,6,-1.0,2009-10-06,5.2,,00:00,"99,6"
Turku Artukainen,2009,10,7,-1.0,2009-10-07,10.9,,00:00,"17,5"
Turku Artukainen,2009,10,8,-1.0,2009-10-08,6.8,,00:00,"94,2"
Turku Artukainen,2009,10,9,-1.0,2009-10-09,4.0,,00:00,"42,4"
Turku Artukainen,2009,10,10,-1.0,2009-10-10,2.3,,00:00,"88,9"
Turku Artukainen,2009,10,11,-1.0,2009-10-11,2.2,,00:00,"91,5"
Turku Artukainen,2009,10,12,-1.0,2009-10-12,3.2,,00:00,"17,2"
Turku Artukainen,2009,10,13,-1.0,2009-10-13,1.9,,00:00,"26,2"
Turku Artukainen,2009,10,14,-1.0,2009-10-14,1.2,,00:00,"92,2"
Turku Artukainen,2009,10,15,-1.0,2009-10-15,1.3,,00:00,"85,1"
Turku Artukainen,2009,10,16,-1.0,2009-10-16,3.8,,00:00,"50,1"
Turku Artukainen,2009,10,17,-1.0,2009-10-17,2.1,,00:00,"28,9"
Turku Artukainen,2009,10,18,-1.0,2009-10-18,1.8,,00:00,"19,4"
Turku Artukainen,2009,10,19,-1.0,2009-10-19,2.2,,00:00,"23,8"
Turku Artukainen,2009,10,20,-1.0,2009-10-20,3.9,,00:00,"22,3"
Turku Artukainen,2009,10,21,-1.0,2009-10-21,5.2,,00:00,"16,7"
Turku Artukainen,2009,10,22,-1.0,2009-10-22,5.4,,00:00,"15,4"
Turku Artukainen,2009,10,23,-1.0,2009-10-23,4.7,,00:00,9
Turku Artukainen,2009,10,24,-1.0,2009-10-24,3.5,,00:00,15
Turku Artukainen,2009,10,25,-1.0,2009-10-25,5.0,,00:00,"6,4"
Turku Artukainen,2009,10,26,-1.0,2009-10-26,8.2,,00:00,"9,6"
Turku Artukainen,2009,10,27,-1.0,2009-10-27,7.0,,00:00,"21,3"
Turku Artukainen,2009,10,28,,2009-10-28,3.4,,00:00,"21,5"
Turku Artukainen,2009,10,29,,2009-10-29,1.0,,00:00,"47,3"
Turku Artukainen,2009,10,30,,2009-10-30,-1.6,,00:00,"44,4"
,2009,10,31,,2009-10-31,0.8,,00:00,"52,5"
,2009,11,1,,2009-11-01,1.9,,00:00,"33,4"
,2009,11,2,,2009-11-02,4.6,,00:00,"27,9"
,2009,11,3,,2009-11-03,3.7,,00:00,"25,1"
,2009,11,4,,2009-11-04,-0.1,,00:00,"8,7"
,2009,11,5,,2009-11-05,-0.4,,00:00,"10,8"
Turku Artukainen,2009,11,6,-1.0,2009-11-06,1.4,,00:00,"9,5"
Turku Artukainen,2009,11,7,-1.0,2009-11-07,3.3,,00:00,"6,5"
Turku Artukainen,2009,11,8,-1.0,2009-11-08,1.8,,00:00,"8,8"
Turku Artukainen,2009,11,9,-1.0,2009-11-09,-1.2,,00:00,"11,3"
Turku Artukainen,2009,11,10,-1.0,2009-11-10,-0.1,,00:00,"8,9"
Turku Artukainen,2009,11,11,-1.0,2009-11-11,0.4,,00:00,29
Turku Artukainen,2009,11,12,-1.0,2009-11-12,-0.9,,00:00,"8,3"
Turku Artukainen,2009,11,13,-1.0,2009-11-13,-2.4,,00:00,"18,9"
Turku Artukainen,2009,11,14,-1.0,2009-11-14,-0.2,,00:00,"5,9"
Turku Artukainen,2009,11,15,-0.9,2009-11-15,5.6,,00:00,"7,6"
Turku Artukainen,2009,11,16,-1.0,2009-11-16,5.2,,00:00,5
Turku Artukainen,2009,11,17,-1.0,2009-11-17,4.6,,00:00,"2,3"
Turku Artukainen,2009,11,18,-1.0,2009-11-18,5.9,,00:00,4
Turku Artukainen,2009,11,19,-1.0,2009-11-19,6.2,,00:00,16
Turku Artukainen,2009,11,20,-1.0,2009-11-20,6.8,,00:00,"3,1"
Turku Artukainen,2009,11,21,-1.0,2009-11-21,7.1,,00:00,"3,8"
Turku Artukainen,2009,11,22,-1.0,2009-11-22,4.6,,00:00,"12,7"
Turku Artukainen,2009,11,23,-1.0,2009-11-23,7.4,,00:00,"2,7"
Turku Artukainen,2009,11,24,-1.0,2009-11-24,6.8,,00:00,6
Turku Artukainen,2009,11,25,-1.0,2009-11-25,5.6,,00:00,"6,2"
Turku Artukainen,2009,11,26,-1.0,2009-11-26,6.8,,00:00,"5,8"
Turku Artukainen,2009,11,27,-1.0,2009-11-27,6.8,,00:00,6
Turku Artukainen,2009,11,28,-1.0,2009-11-28,5.3,,00:00,"5,7"
Turku Artukainen,2009,11,29,-1.0,2009-11-29,5.2,,00:00,"6,5"
Turku Artukainen,2009,11,30,-1.0,2009-11-30,5.5,,00:00,"2,4"
Turku Artukainen,2009,12,1,-1.0,2009-12-01,4.0,,00:00,"1,1"
Turku Artukainen,2009,12,2,-1.0,2009-12-02,-3.4,,00:00,"6,7"
Turku Artukainen,2009,12,3,-1.0,2009-12-03,-3.9,,00:00,11
Turku Artukainen,2009,12,4,-0.4,2009-12-04,-1.5,,00:00,"3,4"
Turku Artukainen,2009,12,5,-1.0,2009-12-05,2.2,,00:00,"0,7"
Turku Artukainen,2009,12,6,-1.0,2009-12-06,1.6,,00:00,"1,2"
