Observation station,Year,Month,Day,Time [Local time],Snow depth [cm],Date,Average temperature [°C],Cloud cover [1/8]
Kuopio Maaninka,2004,3,2,2:00,57,2004-03-02,-9.6,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,2,2:00,57,2004-03-02,-9.6,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,3,2:00,71,2004-03-03,-10.0,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,3,2:00,71,2004-03-03,-10.0,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,3,2:00,71,2004-03-03,-10.0,Cloudy (8/8)
Kuopio Maaninka,2004,3,3,2:00,71,2004-03-03,-10.0,Mostly clear (3/8)
Kuopio Maaninka,2004,3,3,2:00,71,2004-03-03,-10.0,Clear (1/8)
Kuopio Maaninka,2004,3,3,2:00,71,2004-03-03,-10.0,Clear (0/8)
Kuopio Maaninka,2004,3,4,2:00,69,2004-03-04,-9.1,Clear (0/8)
Kuopio Maaninka,2004,3,4,2:00,69,2004-03-04,-9.1,Clear (1/8)
Kuopio Maaninka,2004,3,5,2:00,68,2004-03-05,-10.3,Clear (0/8)
Kuopio Maaninka,2004,3,5,2:00,68,2004-03-05,-10.3,Clear (1/8)
Kuopio Maaninka,2004,3,5,2:00,68,2004-03-05,-10.3,Mostly clear (3/8)
Kuopio Maaninka,2004,3,5,2:00,68,2004-03-05,-10.3,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,5,2:00,68,2004-03-05,-10.3,Cloudy (8/8)
Kuopio Maaninka,2004,3,5,2:00,68,2004-03-05,-10.3,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,6,2:00,67,2004-03-06,-11.7,Clear (0/8)
Kuopio Maaninka,2004,3,6,2:00,67,2004-03-06,-11.7,Clear (1/8)
Kuopio Maaninka,2004,3,6,2:00,67,2004-03-06,-11.7,Mostly clear (3/8)
Kuopio Maaninka,2004,3,6,2:00,67,2004-03-06,-11.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,6,2:00,67,2004-03-06,-11.7,Cloudy (8/8)
Kuopio Maaninka,2004,3,6,2:00,67,2004-03-06,-11.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,7,2:00,66,2004-03-07,-7.9,Mostly clear (3/8)
Kuopio Maaninka,2004,3,7,2:00,66,2004-03-07,-7.9,Clear (1/8)
Kuopio Maaninka,2004,3,7,2:00,66,2004-03-07,-7.9,Clear (0/8)
Kuopio Maaninka,2004,3,7,2:00,66,2004-03-07,-7.9,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,7,2:00,66,2004-03-07,-7.9,Cloudy (8/8)
Kuopio Maaninka,2004,3,7,2:00,66,2004-03-07,-7.9,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,8,2:00,65,2004-03-08,-4.2,Cloudy (8/8)
Kuopio Maaninka,2004,3,8,2:00,65,2004-03-08,-4.2,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,8,2:00,65,2004-03-08,-4.2,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,8,2:00,65,2004-03-08,-4.2,Mostly clear (3/8)
Kuopio Maaninka,2004,3,8,2:00,65,2004-03-08,-4.2,Clear (1/8)
Kuopio Maaninka,2004,3,8,2:00,65,2004-03-08,-4.2,Clear (0/8)
Kuopio Maaninka,2004,3,9,2:00,64,2004-03-09,-9.6,Clear (0/8)
Kuopio Maaninka,2004,3,9,2:00,64,2004-03-09,-9.6,Clear (1/8)
Kuopio Maaninka,2004,3,10,2:00,64,2004-03-10,-3.3,Clear (0/8)
Kuopio Maaninka,2004,3,10,2:00,64,2004-03-10,-3.3,Clear (1/8)
Kuopio Maaninka,2004,3,10,2:00,64,2004-03-10,-3.3,Mostly clear (3/8)
Kuopio Maaninka,2004,3,10,2:00,64,2004-03-10,-3.3,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,10,2:00,64,2004-03-10,-3.3,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,10,2:00,64,2004-03-10,-3.3,Cloudy (8/8)
Kuopio Maaninka,2004,3,11,2:00,63,2004-03-11,-4.9,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,11,2:00,63,2004-03-11,-4.9,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,11,2:00,63,2004-03-11,-4.9,Cloudy (8/8)
Kuopio Maaninka,2004,3,11,2:00,63,2004-03-11,-4.9,Clear (1/8)
Kuopio Maaninka,2004,3,11,2:00,63,2004-03-11,-4.9,Clear (0/8)
Kuopio Maaninka,2004,3,11,2:00,63,2004-03-11,-4.9,Mostly clear (3/8)
Kuopio Maaninka,2004,3,11,2:00,63,2004-03-11,-4.9,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,12,2:00,62,2004-03-12,-6.7,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,12,2:00,62,2004-03-12,-6.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,12,2:00,62,2004-03-12,-6.7,Cloudy (8/8)
Kuopio Maaninka,2004,3,12,2:00,62,2004-03-12,-6.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,12,2:00,62,2004-03-12,-6.7,Mostly clear (3/8)
Kuopio Maaninka,2004,3,12,2:00,62,2004-03-12,-6.7,Clear (0/8)
Kuopio Maaninka,2004,3,12,2:00,62,2004-03-12,-6.7,Clear (1/8)
Kuopio Maaninka,2004,3,13,2:00,62,2004-03-13,-7.3,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,13,2:00,62,2004-03-13,-7.3,Mostly clear (3/8)
Kuopio Maaninka,2004,3,13,2:00,62,2004-03-13,-7.3,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,13,2:00,62,2004-03-13,-7.3,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,13,2:00,62,2004-03-13,-7.3,Clear (0/8)
Kuopio Maaninka,2004,3,13,2:00,62,2004-03-13,-7.3,Clear (1/8)
Kuopio Maaninka,2004,3,14,2:00,62,2004-03-14,-2.5,Clear (0/8)
Kuopio Maaninka,2004,3,14,2:00,62,2004-03-14,-2.5,Clear (1/8)
Kuopio Maaninka,2004,3,14,2:00,62,2004-03-14,-2.5,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,14,2:00,62,2004-03-14,-2.5,Mostly clear (3/8)
Kuopio Maaninka,2004,3,14,2:00,62,2004-03-14,-2.5,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,14,2:00,62,2004-03-14,-2.5,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,15,2:00,61,2004-03-15,0.9,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,15,2:00,61,2004-03-15,0.9,Cloudy (8/8)
Kuopio Maaninka,2004,3,16,2:00,60,2004-03-16,1.6,Cloudy (8/8)
Kuopio Maaninka,2004,3,16,2:00,60,2004-03-16,1.6,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,17,2:00,57,2004-03-17,1.3,Cloudy (8/8)
Kuopio Maaninka,2004,3,17,2:00,57,2004-03-17,1.3,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,17,2:00,57,2004-03-17,1.3,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,17,2:00,57,2004-03-17,1.3,Clear (1/8)
Kuopio Maaninka,2004,3,18,2:00,55,2004-03-18,0.7,Clear (1/8)
Kuopio Maaninka,2004,3,18,2:00,55,2004-03-18,0.7,Mostly clear (3/8)
Kuopio Maaninka,2004,3,18,2:00,55,2004-03-18,0.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,18,2:00,55,2004-03-18,0.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,18,2:00,55,2004-03-18,0.7,Cloudy (8/8)
Kuopio Maaninka,2004,3,19,2:00,52,2004-03-19,1.1,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,19,2:00,52,2004-03-19,1.1,Cloudy (8/8)
Kuopio Maaninka,2004,3,19,2:00,52,2004-03-19,1.1,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,20,2:00,50,2004-03-20,1.3,Cloudy (8/8)
Kuopio Maaninka,2004,3,20,2:00,50,2004-03-20,1.3,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,20,2:00,50,2004-03-20,1.3,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,20,2:00,50,2004-03-20,1.3,Clear (1/8)
Kuopio Maaninka,2004,3,20,2:00,50,2004-03-20,1.3,Mostly clear (3/8)
Kuopio Maaninka,2004,3,21,2:00,47,2004-03-21,0.4,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,21,2:00,47,2004-03-21,0.4,Cloudy (8/8)
Kuopio Maaninka,2004,3,21,2:00,47,2004-03-21,0.4,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,22,2:00,46,2004-03-22,-1.1,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,22,2:00,46,2004-03-22,-1.1,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,22,2:00,46,2004-03-22,-1.1,Cloudy (8/8)
Kuopio Maaninka,2004,3,22,2:00,46,2004-03-22,-1.1,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,23,2:00,48,2004-03-23,-1.4,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,23,2:00,48,2004-03-23,-1.4,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,23,2:00,48,2004-03-23,-1.4,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,23,2:00,48,2004-03-23,-1.4,Cloudy (8/8)
Kuopio Maaninka,2004,3,24,2:00,49,2004-03-24,-1.5,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,24,2:00,49,2004-03-24,-1.5,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,24,2:00,49,2004-03-24,-1.5,Cloudy (8/8)
Kuopio Maaninka,2004,3,25,2:00,48,2004-03-25,-1.4,Cloudy (8/8)
Kuopio Maaninka,2004,3,25,2:00,48,2004-03-25,-1.4,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,26,2:00,47,2004-03-26,-2.4,Cloudy (8/8)
Kuopio Maaninka,2004,3,26,2:00,47,2004-03-26,-2.4,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,26,2:00,47,2004-03-26,-2.4,Clear (1/8)
Kuopio Maaninka,2004,3,26,2:00,47,2004-03-26,-2.4,Clear (0/8)
Kuopio Maaninka,2004,3,26,2:00,47,2004-03-26,-2.4,Mostly clear (3/8)
Kuopio Maaninka,2004,3,26,2:00,47,2004-03-26,-2.4,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,27,2:00,47,2004-03-27,-1.3,Mostly clear (3/8)
Kuopio Maaninka,2004,3,27,2:00,47,2004-03-27,-1.3,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,27,2:00,47,2004-03-27,-1.3,Clear (1/8)
Kuopio Maaninka,2004,3,27,2:00,47,2004-03-27,-1.3,Clear (0/8)
Kuopio Maaninka,2004,3,27,2:00,47,2004-03-27,-1.3,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,27,2:00,47,2004-03-27,-1.3,Cloudy (8/8)
Kuopio Maaninka,2004,3,28,2:00,48,2004-03-28,0.4,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,28,2:00,48,2004-03-28,0.4,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,28,2:00,48,2004-03-28,0.4,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,28,2:00,48,2004-03-28,0.4,Cloudy (8/8)
Kuopio Maaninka,2004,3,28,2:00,48,2004-03-28,0.4,Mostly clear (3/8)
Kuopio Maaninka,2004,3,28,2:00,48,2004-03-28,0.4,Clear (0/8)
Kuopio Maaninka,2004,3,28,2:00,48,2004-03-28,0.4,Clear (1/8)
Kuopio Maaninka,2004,3,29,3:00,46,2004-03-29,0.4,Clear (0/8)
Kuopio Maaninka,2004,3,29,3:00,46,2004-03-29,0.4,Clear (1/8)
Kuopio Maaninka,2004,3,29,3:00,46,2004-03-29,0.4,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,29,3:00,46,2004-03-29,0.4,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,29,3:00,46,2004-03-29,0.4,Mostly clear (3/8)
Kuopio Maaninka,2004,3,30,3:00,46,2004-03-30,1.7,Clear (1/8)
Kuopio Maaninka,2004,3,30,3:00,46,2004-03-30,1.7,Mostly clear (3/8)
Kuopio Maaninka,2004,3,30,3:00,46,2004-03-30,1.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,30,3:00,46,2004-03-30,1.7,Clear (0/8)
Kuopio Maaninka,2004,3,30,3:00,46,2004-03-30,1.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,3,30,3:00,46,2004-03-30,1.7,Mostly cloudy (6/8)
Kuopio Maaninka,2004,3,31,3:00,44,2004-03-31,-2.0,Clear (1/8)
Kuopio Maaninka,2004,3,31,3:00,44,2004-03-31,-2.0,Clear (0/8)
Kuopio Maaninka,2004,3,31,3:00,44,2004-03-31,-2.0,Mostly cloudy (7/8)
Kuopio Maaninka,2004,3,31,3:00,44,2004-03-31,-2.0,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,3,31,3:00,44,2004-03-31,-2.0,Cloudy (8/8)
Kuopio Maaninka,2004,3,31,3:00,44,2004-03-31,-2.0,Mostly clear (3/8)
Kuopio Maaninka,2004,3,31,3:00,44,2004-03-31,-2.0,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,1,3:00,43,2004-04-01,-6.3,Clear (0/8)
Kuopio Maaninka,2004,4,1,3:00,43,2004-04-01,-6.3,Clear (1/8)
Kuopio Maaninka,2004,4,2,3:00,43,2004-04-02,-4.7,Clear (0/8)
Kuopio Maaninka,2004,4,2,3:00,43,2004-04-02,-4.7,Clear (1/8)
Kuopio Maaninka,2004,4,2,3:00,43,2004-04-02,-4.7,Partly cloudy (4/8)
Kuopio Maaninka,2004,4,2,3:00,43,2004-04-02,-4.7,Mostly clear (3/8)
Kuopio Maaninka,2004,4,2,3:00,43,2004-04-02,-4.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,2,3:00,43,2004-04-02,-4.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,3,3:00,43,2004-04-03,1.0,Clear (0/8)
Kuopio Maaninka,2004,4,4,3:00,43,2004-04-04,0.6,Clear (0/8)
Kuopio Maaninka,2004,4,5,3:00,42,2004-04-05,-0.4,Clear (0/8)
Kuopio Maaninka,2004,4,5,3:00,42,2004-04-05,-0.4,Clear (1/8)
Kuopio Maaninka,2004,4,6,3:00,41,2004-04-06,0.5,Clear (0/8)
Kuopio Maaninka,2004,4,7,3:00,40,2004-04-07,1.3,Clear (0/8)
Kuopio Maaninka,2004,4,8,3:00,39,2004-04-08,2.3,Clear (0/8)
Kuopio Maaninka,2004,4,8,3:00,39,2004-04-08,2.3,Clear (1/8)
Kuopio Maaninka,2004,4,9,3:00,39,2004-04-09,4.0,Clear (0/8)
Kuopio Maaninka,2004,4,10,3:00,37,2004-04-10,2.2,Clear (0/8)
Kuopio Maaninka,2004,4,10,3:00,37,2004-04-10,2.2,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,10,3:00,37,2004-04-10,2.2,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,10,3:00,37,2004-04-10,2.2,Clear (1/8)
Kuopio Maaninka,2004,4,10,3:00,37,2004-04-10,2.2,Mostly clear (3/8)
Kuopio Maaninka,2004,4,10,3:00,37,2004-04-10,2.2,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,4,10,3:00,37,2004-04-10,2.2,Cloudy (8/8)
Kuopio Maaninka,2004,4,11,3:00,34,2004-04-11,0.6,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,11,3:00,34,2004-04-11,0.6,Mostly clear (3/8)
Kuopio Maaninka,2004,4,11,3:00,34,2004-04-11,0.6,Clear (1/8)
Kuopio Maaninka,2004,4,11,3:00,34,2004-04-11,0.6,Clear (0/8)
Kuopio Maaninka,2004,4,11,3:00,34,2004-04-11,0.6,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,11,3:00,34,2004-04-11,0.6,Cloudy (8/8)
Kuopio Maaninka,2004,4,12,3:00,33,2004-04-12,1.2,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,12,3:00,33,2004-04-12,1.2,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,4,12,3:00,33,2004-04-12,1.2,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,12,3:00,33,2004-04-12,1.2,Clear (1/8)
Kuopio Maaninka,2004,4,12,3:00,33,2004-04-12,1.2,Mostly clear (3/8)
Kuopio Maaninka,2004,4,12,3:00,33,2004-04-12,1.2,Clear (0/8)
Kuopio Maaninka,2004,4,13,3:00,33,2004-04-13,1.3,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,13,3:00,33,2004-04-13,1.3,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,13,3:00,33,2004-04-13,1.3,Clear (1/8)
Kuopio Maaninka,2004,4,13,3:00,33,2004-04-13,1.3,Clear (0/8)
Kuopio Maaninka,2004,4,13,3:00,33,2004-04-13,1.3,Mostly clear (3/8)
Kuopio Maaninka,2004,4,14,3:00,32,2004-04-14,1.9,Clear (0/8)
Kuopio Maaninka,2004,4,14,3:00,32,2004-04-14,1.9,Clear (1/8)
Kuopio Maaninka,2004,4,14,3:00,32,2004-04-14,1.9,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,14,3:00,32,2004-04-14,1.9,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,14,3:00,32,2004-04-14,1.9,Mostly clear (3/8)
Kuopio Maaninka,2004,4,14,3:00,32,2004-04-14,1.9,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2004,4,14,3:00,32,2004-04-14,1.9,Cloudy (8/8)
Kuopio Maaninka,2004,4,15,3:00,31,2004-04-15,2.2,Cloudy (8/8)
Kuopio Maaninka,2004,4,15,3:00,31,2004-04-15,2.2,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,15,3:00,31,2004-04-15,2.2,Mostly clear (3/8)
Kuopio Maaninka,2004,4,15,3:00,31,2004-04-15,2.2,Clear (0/8)
Kuopio Maaninka,2004,4,16,3:00,29,2004-04-16,4.7,Clear (0/8)
Kuopio Maaninka,2004,4,16,3:00,29,2004-04-16,4.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,16,3:00,29,2004-04-16,4.7,Cloudy (8/8)
Kuopio Maaninka,2004,4,16,3:00,29,2004-04-16,4.7,Mostly clear (3/8)
Kuopio Maaninka,2004,4,16,3:00,29,2004-04-16,4.7,Clear (1/8)
Kuopio Maaninka,2004,4,16,3:00,29,2004-04-16,4.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,16,3:00,29,2004-04-16,4.7,Mostly clear (2/8)
Kuopio Maaninka,2004,4,17,3:00,26,2004-04-17,7.0,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,17,3:00,26,2004-04-17,7.0,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,17,3:00,26,2004-04-17,7.0,Clear (1/8)
Kuopio Maaninka,2004,4,17,3:00,26,2004-04-17,7.0,Mostly clear (3/8)
Kuopio Maaninka,2004,4,17,3:00,26,2004-04-17,7.0,Clear (0/8)
Kuopio Maaninka,2004,4,18,3:00,23,2004-04-18,7.5,Clear (0/8)
Kuopio Maaninka,2004,4,18,3:00,23,2004-04-18,7.5,Clear (1/8)
Kuopio Maaninka,2004,4,18,3:00,23,2004-04-18,7.5,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,18,3:00,23,2004-04-18,7.5,Mostly clear (3/8)
Kuopio Maaninka,2004,4,19,3:00,20,2004-04-19,7.4,Clear (1/8)
Kuopio Maaninka,2004,4,19,3:00,20,2004-04-19,7.4,Clear (0/8)
Kuopio Maaninka,2004,4,19,3:00,20,2004-04-19,7.4,Mostly clear (3/8)
Kuopio Maaninka,2004,4,19,3:00,20,2004-04-19,7.4,Mostly cloudy (6/8)
Kuopio Maaninka,2004,4,20,3:00,13,2004-04-20,5.4,Clear (0/8)
Kuopio Maaninka,2004,4,20,3:00,13,2004-04-20,5.4,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,20,3:00,13,2004-04-20,5.4,Clear (1/8)
Kuopio Maaninka,2004,4,21,3:00,7,2004-04-21,2.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,21,3:00,7,2004-04-21,2.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,21,3:00,7,2004-04-21,2.7,Mostly clear (3/8)
Kuopio Maaninka,2004,4,21,3:00,7,2004-04-21,2.7,Clear (1/8)
Kuopio Maaninka,2004,4,21,3:00,7,2004-04-21,2.7,Clear (0/8)
Kuopio Maaninka,2004,4,22,3:00,0,2004-04-22,1.3,Clear (0/8)
Kuopio Maaninka,2004,4,22,3:00,0,2004-04-22,1.3,Clear (1/8)
Kuopio Maaninka,2004,4,23,3:00,0,2004-04-23,0.4,Clear (0/8)
Kuopio Maaninka,2004,4,23,3:00,0,2004-04-23,0.4,Partly cloudy (4/8)
Kuopio Maaninka,2004,4,23,3:00,0,2004-04-23,0.4,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,23,3:00,0,2004-04-23,0.4,Clear (1/8)
Kuopio Maaninka,2004,4,23,3:00,0,2004-04-23,0.4,Mostly clear (3/8)
Kuopio Maaninka,2004,4,23,3:00,0,2004-04-23,0.4,Mostly cloudy (6/8)
Kuopio Maaninka,2004,4,23,3:00,0,2004-04-23,0.4,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,24,3:00,0,2004-04-24,2.4,Clear (0/8)
Kuopio Maaninka,2004,4,24,3:00,0,2004-04-24,2.4,Clear (1/8)
Kuopio Maaninka,2004,4,25,3:00,0,2004-04-25,2.5,Clear (0/8)
Kuopio Maaninka,2004,4,25,3:00,0,2004-04-25,2.5,Clear (1/8)
Kuopio Maaninka,2004,4,25,3:00,0,2004-04-25,2.5,Mostly clear (3/8)
Kuopio Maaninka,2004,4,26,3:00,0,2004-04-26,5.4,Clear (0/8)
Kuopio Maaninka,2004,4,26,3:00,0,2004-04-26,5.4,Clear (1/8)
Kuopio Maaninka,2004,4,26,3:00,0,2004-04-26,5.4,Mostly clear (3/8)
Kuopio Maaninka,2004,4,26,3:00,0,2004-04-26,5.4,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,26,3:00,0,2004-04-26,5.4,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,26,3:00,0,2004-04-26,5.4,Mostly cloudy (6/8)
Kuopio Maaninka,2004,4,26,3:00,0,2004-04-26,5.4,Mostly clear (2/8)
Kuopio Maaninka,2004,4,27,3:00,-1,2004-04-27,5.1,Mostly clear (3/8)
Kuopio Maaninka,2004,4,27,3:00,-1,2004-04-27,5.1,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,27,3:00,-1,2004-04-27,5.1,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,27,3:00,-1,2004-04-27,5.1,Clear (1/8)
Kuopio Maaninka,2004,4,27,3:00,-1,2004-04-27,5.1,Clear (0/8)
Kuopio Maaninka,2004,4,27,3:00,-1,2004-04-27,5.1,Mostly clear (2/8)
Kuopio Maaninka,2004,4,28,3:00,-1,2004-04-28,4.3,Clear (0/8)
Kuopio Maaninka,2004,4,28,3:00,-1,2004-04-28,4.3,Clear (1/8)
Kuopio Maaninka,2004,4,29,3:00,-1,2004-04-29,4.6,Clear (1/8)
Kuopio Maaninka,2004,4,29,3:00,-1,2004-04-29,4.6,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,29,3:00,-1,2004-04-29,4.6,Mostly cloudy (7/8)
Kuopio Maaninka,2004,4,29,3:00,-1,2004-04-29,4.6,Mostly clear (3/8)
Kuopio Maaninka,2004,4,29,3:00,-1,2004-04-29,4.6,Clear (0/8)
Kuopio Maaninka,2004,4,29,3:00,-1,2004-04-29,4.6,Cloudy (8/8)
Kuopio Maaninka,2004,4,30,3:00,-1,2004-04-30,6.9,Clear (0/8)
Kuopio Maaninka,2004,4,30,3:00,-1,2004-04-30,6.9,Clear (1/8)
Kuopio Maaninka,2004,4,30,3:00,-1,2004-04-30,6.9,Partly cloudy (5/8)
Kuopio Maaninka,2004,4,30,3:00,-1,2004-04-30,6.9,Mostly clear (3/8)
Kuopio Maaninka,2004,4,30,3:00,-1,2004-04-30,6.9,Mostly cloudy (7/8)
Kuopio Maaninka,2004,5,1,3:00,-1,2004-05-01,8.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,5,1,3:00,-1,2004-05-01,8.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,5,1,3:00,-1,2004-05-01,8.7,Mostly clear (3/8)
Kuopio Maaninka,2004,5,1,3:00,-1,2004-05-01,8.7,Clear (1/8)
Kuopio Maaninka,2004,5,1,3:00,-1,2004-05-01,8.7,Clear (0/8)
Kuopio Maaninka,2004,5,2,3:00,-1,2004-05-02,8.6,Clear (1/8)
Kuopio Maaninka,2004,5,2,3:00,-1,2004-05-02,8.6,Clear (0/8)
Kuopio Maaninka,2004,5,3,3:00,-1,2004-05-03,13.1,Clear (0/8)
Kuopio Maaninka,2004,5,3,3:00,-1,2004-05-03,13.1,Clear (1/8)
Kuopio Maaninka,2004,5,4,3:00,-1,2004-05-04,14.6,Clear (0/8)
Kuopio Maaninka,2004,5,4,3:00,-1,2004-05-04,14.6,Clear (1/8)
Kuopio Maaninka,2004,5,4,3:00,-1,2004-05-04,14.6,Mostly clear (3/8)
Kuopio Maaninka,2004,5,4,3:00,-1,2004-05-04,14.6,Partly cloudy (5/8)
Kuopio Maaninka,2004,5,4,3:00,-1,2004-05-04,14.6,Mostly cloudy (7/8)
Kuopio Maaninka,2004,5,5,3:00,-1,2004-05-05,14.6,Partly cloudy (5/8)
Kuopio Maaninka,2004,5,5,3:00,-1,2004-05-05,14.6,Mostly clear (3/8)
Kuopio Maaninka,2004,5,5,3:00,-1,2004-05-05,14.6,Mostly cloudy (7/8)
Kuopio Maaninka,2004,5,5,3:00,-1,2004-05-05,14.6,Clear (1/8)
Kuopio Maaninka,2004,5,5,3:00,-1,2004-05-05,14.6,Clear (0/8)
Kuopio Maaninka,2004,5,6,3:00,-1,2004-05-06,14.7,Clear (0/8)
Kuopio Maaninka,2004,5,6,3:00,-1,2004-05-06,14.7,Clear (1/8)
Kuopio Maaninka,2004,5,6,3:00,-1,2004-05-06,14.7,Mostly cloudy (7/8)
Kuopio Maaninka,2004,5,6,3:00,-1,2004-05-06,14.7,Partly cloudy (5/8)
Kuopio Maaninka,2004,5,6,3:00,-1,2004-05-06,14.7,Mostly clear (3/8)
Kuopio Maaninka,2004,5,7,3:00,-1,2004-05-07,14.2,Clear (1/8)
Kuopio Maaninka,2004,5,7,3:00,-1,2004-05-07,14.2,Clear (0/8)
Kuopio Maaninka,2004,5,7,3:00,-1,2004-05-07,14.2,Mostly clear (3/8)
Kuopio Maaninka,2004,5,7,3:00,-1,2004-05-07,14.2,Mostly cloudy (7/8)
Kuopio Maaninka,2004,5,7,3:00,-1,2004-05-07,14.2,Mostly cloudy (6/8)
Kuopio Maaninka,2004,5,7,3:00,-1,2004-05-07,14.2,Partly cloudy (5/8)
Kuopio Maaninka,2004,5,8,3:00,-1,2004-05-08,16.1,Clear (0/8)
Kuopio Maaninka,2004,5,9,3:00,-1,2004-05-09,14.4,Clear (0/8)
Kuopio Maaninka,2004,5,9,3:00,-1,2004-05-09,14.4,Clear (1/8)
Kuopio Maaninka,2004,5,9,3:00,-1,2004-05-09,14.4,Mostly clear (3/8)
