Observation station;Year;Month;Day;Global radiation mean [W/m2]
Sodankylä Tähtelä;2005;10;20;7,1
Sodankylä Tähtelä;2005;10;21;15,7
Sodankylä Tähtelä;2005;10;22;17,3
Sodankylä Tähtelä;2005;10;23;21,3
Sodankylä Tähtelä;2005;10;24;41,3
Sodankylä Tähtelä;2005;10;25;41,1
Sodankylä Tähtelä;2005;10;26;37,2
Sodankylä Tähtelä;2005;10;27;31,9
Sodankylä Tähtelä;2005;10;28;6,2
Sodankylä Tähtelä;2005;10;29;4,5
Sodankylä Tähtelä;2005;10;30;14,8
Sodankylä Tähtelä;2005;10;31;3,5
Sodankylä Tähtelä;2005;11;1;5,6
Sodankylä Tähtelä;2005;11;2;2,1
Sodankylä Tähtelä;2005;11;3;16,2
Sodankylä Tähtelä;2005;11;4;2,8
Sodankylä Tähtelä;2005;11;5;7,2
Sodankylä Tähtelä;2005;11;6;7,5
Sodankylä Tähtelä;2005;11;7;5,1
Sodankylä Tähtelä;2005;11;8;4
Sodankylä Tähtelä;2005;11;9;1,7
Sodankylä Tähtelä;2005;11;10;11,6
Sodankylä Tähtelä;2005;11;11;3
Sodankylä Tähtelä;2005;11;12;2,5
Sodankylä Tähtelä;2005;11;13;4,4
Sodankylä Tähtelä;2005;11;14;3,5
Sodankylä Tähtelä;2005;11;15;3,5
Sodankylä Tähtelä;2005;11;16;6,1
Sodankylä Tähtelä;2005;11;17;3
Sodankylä Tähtelä;2005;11;18;3,7
Sodankylä Tähtelä;2005;11;19;3,4
Sodankylä Tähtelä;2005;11;20;4,4
Sodankylä Tähtelä;2005;11;21;5,4
Sodankylä Tähtelä;2005;11;22;3,2
Sodankylä Tähtelä;2005;11;23;1,3
Sodankylä Tähtelä;2005;11;24;0,9
Sodankylä Tähtelä;2005;11;25;1,4
Sodankylä Tähtelä;2005;11;26;1,6
Sodankylä Tähtelä;2005;11;27;1,5
Sodankylä Tähtelä;2005;11;28;1,4
Sodankylä Tähtelä;2005;11;29;0,9
Sodankylä Tähtelä;2005;11;30;0,4
Sodankylä Tähtelä;2005;12;1;0,8
Sodankylä Tähtelä;2005;12;2;0,7
Sodankylä Tähtelä;2005;12;3;0,4
Sodankylä Tähtelä;2005;12;4;0,1
Sodankylä Tähtelä;2005;12;5;0,3
Sodankylä Tähtelä;2005;12;6;-0,1
Sodankylä Tähtelä;2005;12;7;0,3
Sodankylä Tähtelä;2005;12;8;0
Sodankylä Tähtelä;2005;12;9;0,3
Sodankylä Tähtelä;2005;12;10;-0,3
Sodankylä Tähtelä;2005;12;11;0,1
Sodankylä Tähtelä;2005;12;12;0,2
Sodankylä Tähtelä;2005;12;13;-0,6
Sodankylä Tähtelä;2005;12;14;0,1
Sodankylä Tähtelä;2005;12;15;-0,7
Sodankylä Tähtelä;2005;12;16;-0,3
Sodankylä Tähtelä;2005;12;17;0,2
Sodankylä Tähtelä;2005;12;18;-0,4
Sodankylä Tähtelä;2005;12;19;-0,2
Sodankylä Tähtelä;2005;12;20;-0,5
Sodankylä Tähtelä;2005;12;21;-0,8
Sodankylä Tähtelä;2005;12;22;-0,4
Sodankylä Tähtelä;2005;12;23;-0,6
Sodankylä Tähtelä;2005;12;24;0,1
Sodankylä Tähtelä;2005;12;25;0,2
Sodankylä Tähtelä;2005;12;26;-0,7
Sodankylä Tähtelä;2005;12;27;0,2
Sodankylä Tähtelä;2005;12;28;0,9
Sodankylä Tähtelä;2005;12;29;-0,1
Sodankylä Tähtelä;2005;12;30;0
Sodankylä Tähtelä;2005;12;31;0,5
Sodankylä Tähtelä;2006;1;1;-0,4
Sodankylä Tähtelä;2006;1;2;-0,1
Sodankylä Tähtelä;2006;1;3;-0,1
Sodankylä Tähtelä;2006;1;4;0,2
Sodankylä Tähtelä;2006;1;5;0,4
Sodankylä Tähtelä;2006;1;6;0,2
Sodankylä Tähtelä;2006;1;7;0,1
Sodankylä Tähtelä;2006;1;8;0,6
Sodankylä Tähtelä;2006;1;9;1,9
Sodankylä Tähtelä;2006;1;10;1
Sodankylä Tähtelä;2006;1;11;0,4
Sodankylä Tähtelä;2006;1;12;0,3
Sodankylä Tähtelä;2006;1;13;-0,1
Sodankylä Tähtelä;2006;1;14;0,7
Sodankylä Tähtelä;2006;1;15;1,5
Sodankylä Tähtelä;2006;1;16;1,6
Sodankylä Tähtelä;2006;1;17;2,7
Sodankylä Tähtelä;2006;1;18;2,9
Sodankylä Tähtelä;2006;1;19;4,2
Sodankylä Tähtelä;2006;1;20;2,1
Sodankylä Tähtelä;2006;1;21;3
Sodankylä Tähtelä;2006;1;22;3,3
Sodankylä Tähtelä;2006;1;23;1,2
Sodankylä Tähtelä;2006;1;24;1,9
Sodankylä Tähtelä;2006;1;25;4,7
Sodankylä Tähtelä;2006;1;26;3
Sodankylä Tähtelä;2006;1;27;5,9
Sodankylä Tähtelä;2006;1;28;2,9
Sodankylä Tähtelä;2006;1;29;5,4
Sodankylä Tähtelä;2006;1;30;8,8
Sodankylä Tähtelä;2006;1;31;8,9
Sodankylä Tähtelä;2006;2;1;6,4
Sodankylä Tähtelä;2006;2;2;7,5
Sodankylä Tähtelä;2006;2;3;10,7
Sodankylä Tähtelä;2006;2;4;14,8
Sodankylä Tähtelä;2006;2;5;16,4
Sodankylä Tähtelä;2006;2;6;18,2
Sodankylä Tähtelä;2006;2;7;10,9
Sodankylä Tähtelä;2006;2;8;7,6
Sodankylä Tähtelä;2006;2;9;5,4
Sodankylä Tähtelä;2006;2;10;23,9
Sodankylä Tähtelä;2006;2;11;22,2
Sodankylä Tähtelä;2006;2;12;12
Sodankylä Tähtelä;2006;2;13;19,2
Sodankylä Tähtelä;2006;2;14;32,6
Sodankylä Tähtelä;2006;2;15;6,2
Sodankylä Tähtelä;2006;2;16;14
Sodankylä Tähtelä;2006;2;17;31
Sodankylä Tähtelä;2006;2;18;31,1
Sodankylä Tähtelä;2006;2;19;17,3
Sodankylä Tähtelä;2006;2;20;26,4
Sodankylä Tähtelä;2006;2;21;27,9
Sodankylä Tähtelä;2006;2;22;18,2
Sodankylä Tähtelä;2006;2;23;40,5
Sodankylä Tähtelä;2006;2;24;37,3
Sodankylä Tähtelä;2006;2;25;47,8
Sodankylä Tähtelä;2006;2;26;52,1
Sodankylä Tähtelä;2006;2;27;55,3
Sodankylä Tähtelä;2006;2;28;53,2
Sodankylä Tähtelä;2006;3;1;45,8
Sodankylä Tähtelä;2006;3;2;69,8
Sodankylä Tähtelä;2006;3;3;47,4
Sodankylä Tähtelä;2006;3;4;60,1
Sodankylä Tähtelä;2006;3;5;63,8
Sodankylä Tähtelä;2006;3;6;68
Sodankylä Tähtelä;2006;3;7;69,9
Sodankylä Tähtelä;2006;3;8;54,5
Sodankylä Tähtelä;2006;3;9;60,1
Sodankylä Tähtelä;2006;3;10;47,9
Sodankylä Tähtelä;2006;3;11;87,9
Sodankylä Tähtelä;2006;3;12;72
Sodankylä Tähtelä;2006;3;13;101,1
Sodankylä Tähtelä;2006;3;14;101,7
Sodankylä Tähtelä;2006;3;15;106,9
Sodankylä Tähtelä;2006;3;16;80,1
Sodankylä Tähtelä;2006;3;17;55,8
Sodankylä Tähtelä;2006;3;18;67,5
Sodankylä Tähtelä;2006;3;19;102,1
Sodankylä Tähtelä;2006;3;20;108,4
Sodankylä Tähtelä;2006;3;21;92,7
Sodankylä Tähtelä;2006;3;22;105,5
Sodankylä Tähtelä;2006;3;23;92,5
Sodankylä Tähtelä;2006;3;24;95,2
Sodankylä Tähtelä;2006;3;25;98
Sodankylä Tähtelä;2006;3;26;123,6
Sodankylä Tähtelä;2006;3;27;99,3
Sodankylä Tähtelä;2006;3;28;152,9
Sodankylä Tähtelä;2006;3;29;135,3
Sodankylä Tähtelä;2006;3;30;155,3
Sodankylä Tähtelä;2006;3;31;87,6
Sodankylä Tähtelä;2006;4;1;48
Sodankylä Tähtelä;2006;4;2;124,5
Sodankylä Tähtelä;2006;4;3;134,7
Sodankylä Tähtelä;2006;4;4;58,1
Sodankylä Tähtelä;2006;4;5;162,2
Sodankylä Tähtelä;2006;4;6;52,9
Sodankylä Tähtelä;2006;4;7;161,6
Sodankylä Tähtelä;2006;4;8;87,6
Sodankylä Tähtelä;2006;4;9;68,7
Sodankylä Tähtelä;2006;4;10;169,2
Sodankylä Tähtelä;2006;4;11;177,8
Sodankylä Tähtelä;2006;4;12;106,4
Sodankylä Tähtelä;2006;4;13;144,4
Sodankylä Tähtelä;2006;4;14;108,7
Sodankylä Tähtelä;2006;4;15;104,8
Sodankylä Tähtelä;2006;4;16;131
Sodankylä Tähtelä;2006;4;17;149,2
Sodankylä Tähtelä;2006;4;18;82,2
Sodankylä Tähtelä;2006;4;19;122,9
Sodankylä Tähtelä;2006;4;20;145,1
Sodankylä Tähtelä;2006;4;21;170,7
Sodankylä Tähtelä;2006;4;22;233,2
Sodankylä Tähtelä;2006;4;23;123,1
Sodankylä Tähtelä;2006;4;24;227,6
Sodankylä Tähtelä;2006;4;25;168,5
Sodankylä Tähtelä;2006;4;26;233,4
Sodankylä Tähtelä;2006;4;27;235,9
Sodankylä Tähtelä;2006;4;28;251,5
Sodankylä Tähtelä;2006;4;29;260,7
Sodankylä Tähtelä;2006;4;30;260,1
Sodankylä Tähtelä;2006;5;1;262,6
Sodankylä Tähtelä;2006;5;2;249,2
Sodankylä Tähtelä;2006;5;3;178,5
Sodankylä Tähtelä;2006;5;4;179
Sodankylä Tähtelä;2006;5;5;254,1
Sodankylä Tähtelä;2006;5;6;255,1
Sodankylä Tähtelä;2006;5;7;264,7
Sodankylä Tähtelä;2006;5;8;272,7
Sodankylä Tähtelä;2006;5;9;190,4
Sodankylä Tähtelä;2006;5;10;145,4
Sodankylä Tähtelä;2006;5;11;138,1
Sodankylä Tähtelä;2006;5;12;87,1
Sodankylä Tähtelä;2006;5;13;149,4
Sodankylä Tähtelä;2006;5;14;125,9
Sodankylä Tähtelä;2006;5;15;202
Sodankylä Tähtelä;2006;5;16;210,8
Sodankylä Tähtelä;2006;5;17;199,7
Sodankylä Tähtelä;2006;5;18;244,6
Sodankylä Tähtelä;2006;5;19;183,8
Sodankylä Tähtelä;2006;5;20;167,7
Sodankylä Tähtelä;2006;5;21;268
Sodankylä Tähtelä;2006;5;22;219,9
Sodankylä Tähtelä;2006;5;23;244,6
Sodankylä Tähtelä;2006;5;24;42,4
Sodankylä Tähtelä;2006;5;25;59,1
Sodankylä Tähtelä;2006;5;26;92,6
Sodankylä Tähtelä;2006;5;27;78,8
Sodankylä Tähtelä;2006;5;28;98
Sodankylä Tähtelä;2006;5;29;160,7
Sodankylä Tähtelä;2006;5;30;59,3
Sodankylä Tähtelä;2006;5;31;61,1
Sodankylä Tähtelä;2006;6;1;68,7
Sodankylä Tähtelä;2006;6;2;157,1
Sodankylä Tähtelä;2006;6;3;194
Sodankylä Tähtelä;2006;6;4;126
Sodankylä Tähtelä;2006;6;5;147,6
Sodankylä Tähtelä;2006;6;6;152,3
Sodankylä Tähtelä;2006;6;7;342,7
Sodankylä Tähtelä;2006;6;8;180,3
Sodankylä Tähtelä;2006;6;9;215,3
Sodankylä Tähtelä;2006;6;10;187
Sodankylä Tähtelä;2006;6;11;279,8
Sodankylä Tähtelä;2006;6;12;315,1
Sodankylä Tähtelä;2006;6;13;317,7
Sodankylä Tähtelä;2006;6;14;181,3
Sodankylä Tähtelä;2006;6;15;257,1
Sodankylä Tähtelä;2006;6;16;231,6
Sodankylä Tähtelä;2006;6;17;184,7
Sodankylä Tähtelä;2006;6;18;197,9
Sodankylä Tähtelä;2006;6;19;196,2
Sodankylä Tähtelä;2006;6;20;238,3
Sodankylä Tähtelä;2006;6;21;176
Sodankylä Tähtelä;2006;6;22;210,4
Sodankylä Tähtelä;2006;6;23;257,2
Sodankylä Tähtelä;2006;6;24;256,7
Sodankylä Tähtelä;2006;6;25;228,6
Sodankylä Tähtelä;2006;6;26;173
Sodankylä Tähtelä;2006;6;27;264
Sodankylä Tähtelä;2006;6;28;314,8
Sodankylä Tähtelä;2006;6;29;238,7
Sodankylä Tähtelä;2006;6;30;277,4
Sodankylä Tähtelä;2006;7;1;257,4
Sodankylä Tähtelä;2006;7;2;299,2
Sodankylä Tähtelä;2006;7;3;273,5
Sodankylä Tähtelä;2006;7;4;195
Sodankylä Tähtelä;2006;7;5;270,4
Sodankylä Tähtelä;2006;7;6;275,2
Sodankylä Tähtelä;2006;7;7;220,9
Sodankylä Tähtelä;2006;7;8;192,2
Sodankylä Tähtelä;2006;7;9;254,7
Sodankylä Tähtelä;2006;7;10;258,7
Sodankylä Tähtelä;2006;7;11;194
Sodankylä Tähtelä;2006;7;12;126,1
Sodankylä Tähtelä;2006;7;13;86,2
Sodankylä Tähtelä;2006;7;14;285,4
Sodankylä Tähtelä;2006;7;15;239,2
Sodankylä Tähtelä;2006;7;16;217,2
Sodankylä Tähtelä;2006;7;17;203,7
Sodankylä Tähtelä;2006;7;18;220,3
Sodankylä Tähtelä;2006;7;19;196,3
Sodankylä Tähtelä;2006;7;20;159,7
Sodankylä Tähtelä;2006;7;21;177,6
Sodankylä Tähtelä;2006;7;22;223,6
Sodankylä Tähtelä;2006;7;23;225,7
Sodankylä Tähtelä;2006;7;24;265,9
Sodankylä Tähtelä;2006;7;25;200
Sodankylä Tähtelä;2006;7;26;157,5
Sodankylä Tähtelä;2006;7;27;186
Sodankylä Tähtelä;2006;7;28;287,6
Sodankylä Tähtelä;2006;7;29;268,6
Sodankylä Tähtelä;2006;7;30;279
Sodankylä Tähtelä;2006;7;31;245
Sodankylä Tähtelä;2006;8;1;273,6
Sodankylä Tähtelä;2006;8;2;175,2
Sodankylä Tähtelä;2006;8;3;224,3
Sodankylä Tähtelä;2006;8;4;198,6
Sodankylä Tähtelä;2006;8;5;277,1
Sodankylä Tähtelä;2006;8;6;207,2
Sodankylä Tähtelä;2006;8;7;154,3
Sodankylä Tähtelä;2006;8;8;199,5
Sodankylä Tähtelä;2006;8;9;259,3
Sodankylä Tähtelä;2006;8;10;260,6
Sodankylä Tähtelä;2006;8;11;254,7
Sodankylä Tähtelä;2006;8;12;145,6
Sodankylä Tähtelä;2006;8;13;164,3
Sodankylä Tähtelä;2006;8;14;215,3
Sodankylä Tähtelä;2006;8;15;243,4
Sodankylä Tähtelä;2006;8;16;167,1
Sodankylä Tähtelä;2006;8;17;99,7
Sodankylä Tähtelä;2006;8;18;65,2
Sodankylä Tähtelä;2006;8;19;167,2
Sodankylä Tähtelä;2006;8;20;207,1
Sodankylä Tähtelä;2006;8;21;134
Sodankylä Tähtelä;2006;8;22;181,2
Sodankylä Tähtelä;2006;8;23;211,9
Sodankylä Tähtelä;2006;8;24;165,6
Sodankylä Tähtelä;2006;8;25;166,2
Sodankylä Tähtelä;2006;8;26;176,4
Sodankylä Tähtelä;2006;8;27;176,3
Sodankylä Tähtelä;2006;8;28;174,7
Sodankylä Tähtelä;2006;8;29;96
Sodankylä Tähtelä;2006;8;30;70,2
Sodankylä Tähtelä;2006;8;31;53,9
Sodankylä Tähtelä;2006;9;1;55,6
Sodankylä Tähtelä;2006;9;2;46,2
Sodankylä Tähtelä;2006;9;3;31,4
Sodankylä Tähtelä;2006;9;4;99
Sodankylä Tähtelä;2006;9;5;87,9
Sodankylä Tähtelä;2006;9;6;46,9
Sodankylä Tähtelä;2006;9;7;18,2
Sodankylä Tähtelä;2006;9;8;29,6
Sodankylä Tähtelä;2006;9;9;42,7
Sodankylä Tähtelä;2006;9;10;81,8
Sodankylä Tähtelä;2006;9;11;122,7
Sodankylä Tähtelä;2006;9;12;67,9
Sodankylä Tähtelä;2006;9;13;54
Sodankylä Tähtelä;2006;9;14;110,8
Sodankylä Tähtelä;2006;9;15;131,8
Sodankylä Tähtelä;2006;9;16;105,4
Sodankylä Tähtelä;2006;9;17;41,9
Sodankylä Tähtelä;2006;9;18;86,6
Sodankylä Tähtelä;2006;9;19;49,2
Sodankylä Tähtelä;2006;9;20;9,7
Sodankylä Tähtelä;2006;9;21;79,8
Sodankylä Tähtelä;2006;9;22;41,3
Sodankylä Tähtelä;2006;9;23;17,3
Sodankylä Tähtelä;2006;9;24;51,6
Sodankylä Tähtelä;2006;9;25;107,1
Sodankylä Tähtelä;2006;9;26;24,9
Sodankylä Tähtelä;2006;9;27;84
Sodankylä Tähtelä;2006;9;28;54,3
Sodankylä Tähtelä;2006;9;29;57,6
Sodankylä Tähtelä;2006;9;30;37
Sodankylä Tähtelä;2006;10;1;31
Sodankylä Tähtelä;2006;10;2;17,2
Sodankylä Tähtelä;2006;10;3;16
Sodankylä Tähtelä;2006;10;4;36,1
Sodankylä Tähtelä;2006;10;5;28,8
Sodankylä Tähtelä;2006;10;6;32
Sodankylä Tähtelä;2006;10;7;14,8
Sodankylä Tähtelä;2006;10;8;9,8
Sodankylä Tähtelä;2006;10;9;14,7
Sodankylä Tähtelä;2006;10;10;14,1
Sodankylä Tähtelä;2006;10;11;53
Sodankylä Tähtelä;2006;10;12;39,1
Sodankylä Tähtelä;2006;10;13;21,2
Sodankylä Tähtelä;2006;10;14;26,9
Sodankylä Tähtelä;2006;10;15;45,9
Sodankylä Tähtelä;2006;10;16;37,7
Sodankylä Tähtelä;2006;10;17;9,2
Sodankylä Tähtelä;2006;10;18;32,8
Sodankylä Tähtelä;2006;10;19;46,4
Sodankylä Tähtelä;2006;10;20;21
Sodankylä Tähtelä;2006;10;21;22,7
Sodankylä Tähtelä;2006;10;22;15,7
Sodankylä Tähtelä;2006;10;23;14,9
Sodankylä Tähtelä;2006;10;24;6,1
Sodankylä Tähtelä;2006;10;25;12,1
Sodankylä Tähtelä;2006;10;26;17,7
Sodankylä Tähtelä;2006;10;27;8,3
Sodankylä Tähtelä;2006;10;28;13,2
Sodankylä Tähtelä;2006;10;29;26,8
Sodankylä Tähtelä;2006;10;30;16,1
Sodankylä Tähtelä;2006;10;31;11,7
Sodankylä Tähtelä;2006;11;1;20,2
Sodankylä Tähtelä;2006;11;2;14,3
Sodankylä Tähtelä;2006;11;3;13,6
Sodankylä Tähtelä;2006;11;4;14,7
Sodankylä Tähtelä;2006;11;5;13,2
Sodankylä Tähtelä;2006;11;6;5,6
Sodankylä Tähtelä;2006;11;7;3,8
Sodankylä Tähtelä;2006;11;8;7,4
Sodankylä Tähtelä;2006;11;9;4,5
Sodankylä Tähtelä;2006;11;10;5,5
Sodankylä Tähtelä;2006;11;11;4
Sodankylä Tähtelä;2006;11;12;3,6
Sodankylä Tähtelä;2006;11;13;4,9
Sodankylä Tähtelä;2006;11;14;4,6
Sodankylä Tähtelä;2006;11;15;2,3
Sodankylä Tähtelä;2006;11;16;5,1
Sodankylä Tähtelä;2006;11;17;1,8
Sodankylä Tähtelä;2006;11;18;1,8
Sodankylä Tähtelä;2006;11;19;0,9
Sodankylä Tähtelä;2006;11;20;1,7
Sodankylä Tähtelä;2006;11;21;1,4
Sodankylä Tähtelä;2006;11;22;0,6
Sodankylä Tähtelä;2006;11;23;0,3
Sodankylä Tähtelä;2006;11;24;0,6
Sodankylä Tähtelä;2006;11;25;0,6
Sodankylä Tähtelä;2006;11;26;0,4
Sodankylä Tähtelä;2006;11;27;0,1
Sodankylä Tähtelä;2006;11;28;0,4
Sodankylä Tähtelä;2006;11;29;-0,2
Sodankylä Tähtelä;2006;11;30;0,5
Sodankylä Tähtelä;2006;12;1;0,1
Sodankylä Tähtelä;2006;12;2;0,8
Sodankylä Tähtelä;2006;12;3;-0,7
Sodankylä Tähtelä;2006;12;4;0
Sodankylä Tähtelä;2006;12;5;0,4
Sodankylä Tähtelä;2006;12;6;0,4
Sodankylä Tähtelä;2006;12;7;0,3
Sodankylä Tähtelä;2006;12;8;0,2
Sodankylä Tähtelä;2006;12;9;0,3
Sodankylä Tähtelä;2006;12;10;0,5
Sodankylä Tähtelä;2006;12;11;0,3
Sodankylä Tähtelä;2006;12;12;0
Sodankylä Tähtelä;2006;12;13;-0,1
Sodankylä Tähtelä;2006;12;14;-0,2
Sodankylä Tähtelä;2006;12;15;-0,2
Sodankylä Tähtelä;2006;12;16;-1
Sodankylä Tähtelä;2006;12;17;-1,3
Sodankylä Tähtelä;2006;12;18;-0,7
Sodankylä Tähtelä;2006;12;19;-1,3
Sodankylä Tähtelä;2006;12;20;0,1
Sodankylä Tähtelä;2006;12;21;-0,7
Sodankylä Tähtelä;2006;12;22;-0,9
Sodankylä Tähtelä;2006;12;23;-1,4
Sodankylä Tähtelä;2006;12;24;-1,1
Sodankylä Tähtelä;2006;12;25;0,1
Sodankylä Tähtelä;2006;12;26;-0,3
Sodankylä Tähtelä;2006;12;27;-1
Sodankylä Tähtelä;2006;12;28;-0,5
Sodankylä Tähtelä;2006;12;29;-1
Sodankylä Tähtelä;2006;12;30;-0,4
Sodankylä Tähtelä;2006;12;31;-0,2
Sodankylä Tähtelä;2007;1;1;-0,2
Sodankylä Tähtelä;2007;1;2;-0,1
Sodankylä Tähtelä;2007;1;3;-0,8
Sodankylä Tähtelä;2007;1;4;-0,6
Sodankylä Tähtelä;2007;1;5;-0,3
Sodankylä Tähtelä;2007;1;6;-0,6
Sodankylä Tähtelä;2007;1;7;-0,2
Sodankylä Tähtelä;2007;1;8;0,5
Sodankylä Tähtelä;2007;1;9;0,6
Sodankylä Tähtelä;2007;1;10;0,3
Sodankylä Tähtelä;2007;1;11;-0,2
Sodankylä Tähtelä;2007;1;12;0,2
Sodankylä Tähtelä;2007;1;13;0,1
Sodankylä Tähtelä;2007;1;14;-0,4
Sodankylä Tähtelä;2007;1;15;0,5
Sodankylä Tähtelä;2007;1;16;0,8
Sodankylä Tähtelä;2007;1;17;1,1
Sodankylä Tähtelä;2007;1;18;0,1
Sodankylä Tähtelä;2007;1;19;2,7
Sodankylä Tähtelä;2007;1;20;2,8
Sodankylä Tähtelä;2007;1;21;0,8
Sodankylä Tähtelä;2007;1;22;3,6
Sodankylä Tähtelä;2007;1;23;2,4
Sodankylä Tähtelä;2007;1;24;2,6
Sodankylä Tähtelä;2007;1;25;1,6
Sodankylä Tähtelä;2007;1;26;3,8
Sodankylä Tähtelä;2007;1;27;4,4
Sodankylä Tähtelä;2007;1;28;7,4
Sodankylä Tähtelä;2007;1;29;8,3
Sodankylä Tähtelä;2007;1;30;7
Sodankylä Tähtelä;2007;1;31;6,5
Sodankylä Tähtelä;2007;2;1;7,6
Sodankylä Tähtelä;2007;2;2;1,9
Sodankylä Tähtelä;2007;2;3;5
Sodankylä Tähtelä;2007;2;4;7,4
Sodankylä Tähtelä;2007;2;5;14,2
Sodankylä Tähtelä;2007;2;6;13,3
Sodankylä Tähtelä;2007;2;7;10,5
Sodankylä Tähtelä;2007;2;8;21,3
Sodankylä Tähtelä;2007;2;9;10,7
Sodankylä Tähtelä;2007;2;10;22,3
Sodankylä Tähtelä;2007;2;11;27,7
Sodankylä Tähtelä;2007;2;12;28,8
Sodankylä Tähtelä;2007;2;13;13,7
Sodankylä Tähtelä;2007;2;14;22,3
Sodankylä Tähtelä;2007;2;15;28,9
Sodankylä Tähtelä;2007;2;16;14,2
Sodankylä Tähtelä;2007;2;17;31,7
Sodankylä Tähtelä;2007;2;18;37,5
Sodankylä Tähtelä;2007;2;19;36,2
Sodankylä Tähtelä;2007;2;20;40,8
Sodankylä Tähtelä;2007;2;21;43,2
Sodankylä Tähtelä;2007;2;22;41,1
Sodankylä Tähtelä;2007;2;23;40,4
Sodankylä Tähtelä;2007;2;24;23,4
Sodankylä Tähtelä;2007;2;25;17,9
Sodankylä Tähtelä;2007;2;26;11,7
Sodankylä Tähtelä;2007;2;27;38,1
Sodankylä Tähtelä;2007;2;28;38
Sodankylä Tähtelä;2007;3;1;26,3
Sodankylä Tähtelä;2007;3;2;19,1
Sodankylä Tähtelä;2007;3;3;65,9
Sodankylä Tähtelä;2007;3;4;52,8
Sodankylä Tähtelä;2007;3;5;51
Sodankylä Tähtelä;2007;3;6;31,8
Sodankylä Tähtelä;2007;3;7;30
Sodankylä Tähtelä;2007;3;8;30,2
Sodankylä Tähtelä;2007;3;9;15,5
Sodankylä Tähtelä;2007;3;10;25,8
Sodankylä Tähtelä;2007;3;11;49,7
Sodankylä Tähtelä;2007;3;12;64,1
Sodankylä Tähtelä;2007;3;13;36
Sodankylä Tähtelä;2007;3;14;86,9
Sodankylä Tähtelä;2007;3;15;100,4
Sodankylä Tähtelä;2007;3;16;54,6
Sodankylä Tähtelä;2007;3;17;63,6
Sodankylä Tähtelä;2007;3;18;39,6
Sodankylä Tähtelä;2007;3;19;41,8
Sodankylä Tähtelä;2007;3;20;62,9
Sodankylä Tähtelä;2007;3;21;123,1
Sodankylä Tähtelä;2007;3;22;91,6
Sodankylä Tähtelä;2007;3;23;115,1
Sodankylä Tähtelä;2007;3;24;124,1
Sodankylä Tähtelä;2007;3;25;91,6
Sodankylä Tähtelä;2007;3;26;131,9
Sodankylä Tähtelä;2007;3;27;138,9
Sodankylä Tähtelä;2007;3;28;-
-;2007;3;29;-
Sodankylä Tähtelä;2007;3;30;142,4
Sodankylä Tähtelä;2007;3;31;86,7
Sodankylä Tähtelä;2007;4;1;71,1
Sodankylä Tähtelä;2007;4;2;122
Sodankylä Tähtelä;2007;4;3;152,9
Sodankylä Tähtelä;2007;4;4;68,5
Sodankylä Tähtelä;2007;4;5;155,4
Sodankylä Tähtelä;2007;4;6;137,1
Sodankylä Tähtelä;2007;4;7;134,9
Sodankylä Tähtelä;2007;4;8;187,7
Sodankylä Tähtelä;2007;4;9;195,4
Sodankylä Tähtelä;2007;4;10;180,4
Sodankylä Tähtelä;2007;4;11;68,6
Sodankylä Tähtelä;2007;4;12;149,3
Sodankylä Tähtelä;2007;4;13;114
Sodankylä Tähtelä;2007;4;14;167,4
Sodankylä Tähtelä;2007;4;15;187,3
Sodankylä Tähtelä;2007;4;16;123
Sodankylä Tähtelä;2007;4;17;201,5
Sodankylä Tähtelä;2007;4;18;225,3
Sodankylä Tähtelä;2007;4;19;187,4
Sodankylä Tähtelä;2007;4;20;199,5
Sodankylä Tähtelä;2007;4;21;127,7
Sodankylä Tähtelä;2007;4;22;239,6
Sodankylä Tähtelä;2007;4;23;72,7
Sodankylä Tähtelä;2007;4;24;241,3
Sodankylä Tähtelä;2007;4;25;171,9
Sodankylä Tähtelä;2007;4;26;162,4
Sodankylä Tähtelä;2007;4;27;114,3
Sodankylä Tähtelä;2007;4;28;198,6
Sodankylä Tähtelä;2007;4;29;202,9
Sodankylä Tähtelä;2007;4;30;206,3
Sodankylä Tähtelä;2007;5;1;84,5
Sodankylä Tähtelä;2007;5;2;103
Sodankylä Tähtelä;2007;5;3;187,7
Sodankylä Tähtelä;2007;5;4;223
Sodankylä Tähtelä;2007;5;5;162,9
Sodankylä Tähtelä;2007;5;6;178
Sodankylä Tähtelä;2007;5;7;56,1
Sodankylä Tähtelä;2007;5;8;103,2
Sodankylä Tähtelä;2007;5;9;53,3
Sodankylä Tähtelä;2007;5;10;81,8
Sodankylä Tähtelä;2007;5;11;60,7
Sodankylä Tähtelä;2007;5;12;105,6
Sodankylä Tähtelä;2007;5;13;118
Sodankylä Tähtelä;2007;5;14;165,6
Sodankylä Tähtelä;2007;5;15;40,5
Sodankylä Tähtelä;2007;5;16;153,9
Sodankylä Tähtelä;2007;5;17;142,5
Sodankylä Tähtelä;2007;5;18;224,8
Sodankylä Tähtelä;2007;5;19;75,7
Sodankylä Tähtelä;2007;5;20;160,3
Sodankylä Tähtelä;2007;5;21;250
Sodankylä Tähtelä;2007;5;22;245
Sodankylä Tähtelä;2007;5;23;130,1
Sodankylä Tähtelä;2007;5;24;250,6
Sodankylä Tähtelä;2007;5;25;286,6
Sodankylä Tähtelä;2007;5;26;174,3
Sodankylä Tähtelä;2007;5;27;246,5
Sodankylä Tähtelä;2007;5;28;298,6
