Observation station;Year;Month;Day;Global radiation mean [W/m2]
Sotkamo Kuolaniemi;2020;1;30;6,7
Sotkamo Kuolaniemi;2020;1;31;11,9
Sotkamo Kuolaniemi;2020;2;1;7,9
Sotkamo Kuolaniemi;2020;2;2;9,5
Sotkamo Kuolaniemi;2020;2;3;12,9
Sotkamo Kuolaniemi;2020;2;4;26,6
Sotkamo Kuolaniemi;2020;2;5;20,2
Sotkamo Kuolaniemi;2020;2;6;25
Sotkamo Kuolaniemi;2020;2;7;17,6
Sotkamo Kuolaniemi;2020;2;8;19,5
Sotkamo Kuolaniemi;2020;2;9;10,7
Sotkamo Kuolaniemi;2020;2;10;4,5
Sotkamo Kuolaniemi;2020;2;11;14,9
Sotkamo Kuolaniemi;2020;2;12;15,5
Sotkamo Kuolaniemi;2020;2;13;20
Sotkamo Kuolaniemi;2020;2;14;15,2
Sotkamo Kuolaniemi;2020;2;15;15,7
Sotkamo Kuolaniemi;2020;2;16;11,2
Sotkamo Kuolaniemi;2020;2;17;20,7
Sotkamo Kuolaniemi;2020;2;18;16,7
Sotkamo Kuolaniemi;2020;2;19;24,7
Sotkamo Kuolaniemi;2020;2;20;57,5
Sotkamo Kuolaniemi;2020;2;21;18
Sotkamo Kuolaniemi;2020;2;22;14,4
Sotkamo Kuolaniemi;2020;2;23;30,2
Sotkamo Kuolaniemi;2020;2;24;25,8
Sotkamo Kuolaniemi;2020;2;25;67,4
Sotkamo Kuolaniemi;2020;2;26;72,8
Sotkamo Kuolaniemi;2020;2;27;74,4
Sotkamo Kuolaniemi;2020;2;28;77,5
Sotkamo Kuolaniemi;2020;2;29;69
Sotkamo Kuolaniemi;2020;3;1;41
Sotkamo Kuolaniemi;2020;3;2;55,4
Sotkamo Kuolaniemi;2020;3;3;75,9
Sotkamo Kuolaniemi;2020;3;4;81,5
Sotkamo Kuolaniemi;2020;3;5;30
Sotkamo Kuolaniemi;2020;3;6;32
Sotkamo Kuolaniemi;2020;3;7;95,1
Sotkamo Kuolaniemi;2020;3;8;79,8
Sotkamo Kuolaniemi;2020;3;9;29,1
Sotkamo Kuolaniemi;2020;3;10;20,7
Sotkamo Kuolaniemi;2020;3;11;35,7
Sotkamo Kuolaniemi;2020;3;12;35
Sotkamo Kuolaniemi;2020;3;13;38,5
Sotkamo Kuolaniemi;2020;3;14;113,5
Sotkamo Kuolaniemi;2020;3;15;41,1
Sotkamo Kuolaniemi;2020;3;16;77,4
Sotkamo Kuolaniemi;2020;3;17;54,8
Sotkamo Kuolaniemi;2020;3;18;109,2
Sotkamo Kuolaniemi;2020;3;19;114,3
Sotkamo Kuolaniemi;2020;3;20;142,2
Sotkamo Kuolaniemi;2020;3;21;145,9
Sotkamo Kuolaniemi;2020;3;22;129
Sotkamo Kuolaniemi;2020;3;23;139,2
Sotkamo Kuolaniemi;2020;3;24;114,2
Sotkamo Kuolaniemi;2020;3;25;105,3
Sotkamo Kuolaniemi;2020;3;26;128,5
Sotkamo Kuolaniemi;2020;3;27;153,4
Sotkamo Kuolaniemi;2020;3;28;125
Sotkamo Kuolaniemi;2020;3;29;177,2
Sotkamo Kuolaniemi;2020;3;30;173,7
Sotkamo Kuolaniemi;2020;3;31;57,7
Sotkamo Kuolaniemi;2020;4;1;94,6
Sotkamo Kuolaniemi;2020;4;2;143,9
Sotkamo Kuolaniemi;2020;4;3;75,8
Sotkamo Kuolaniemi;2020;4;4;162,4
Sotkamo Kuolaniemi;2020;4;5;198
Sotkamo Kuolaniemi;2020;4;6;144,5
Sotkamo Kuolaniemi;2020;4;7;147,6
Sotkamo Kuolaniemi;2020;4;8;146,4
Sotkamo Kuolaniemi;2020;4;9;134,1
Sotkamo Kuolaniemi;2020;4;10;169,6
Sotkamo Kuolaniemi;2020;4;11;222,7
Sotkamo Kuolaniemi;2020;4;12;95
Sotkamo Kuolaniemi;2020;4;13;117,9
Sotkamo Kuolaniemi;2020;4;14;149,4
Sotkamo Kuolaniemi;2020;4;15;163
Sotkamo Kuolaniemi;2020;4;16;203,3
Sotkamo Kuolaniemi;2020;4;17;102,9
Sotkamo Kuolaniemi;2020;4;18;108,6
Sotkamo Kuolaniemi;2020;4;19;133,1
Sotkamo Kuolaniemi;2020;4;20;93,7
Sotkamo Kuolaniemi;2020;4;21;130,2
Sotkamo Kuolaniemi;2020;4;22;188,9
Sotkamo Kuolaniemi;2020;4;23;243,9
Sotkamo Kuolaniemi;2020;4;24;193,8
Sotkamo Kuolaniemi;2020;4;25;183,2
Sotkamo Kuolaniemi;2020;4;26;149,2
Sotkamo Kuolaniemi;2020;4;27;222,5
Sotkamo Kuolaniemi;2020;4;28;228,7
Sotkamo Kuolaniemi;2020;4;29;166
Sotkamo Kuolaniemi;2020;4;30;190
Sotkamo Kuolaniemi;2020;5;1;265,4
Sotkamo Kuolaniemi;2020;5;2;166,4
Sotkamo Kuolaniemi;2020;5;3;62,1
Sotkamo Kuolaniemi;2020;5;4;140,5
Sotkamo Kuolaniemi;2020;5;5;294,4
Sotkamo Kuolaniemi;2020;5;6;172,8
Sotkamo Kuolaniemi;2020;5;7;257,1
Sotkamo Kuolaniemi;2020;5;8;216,7
Sotkamo Kuolaniemi;2020;5;9;-
-;2020;5;10;-
-;2020;5;11;-
Sotkamo Kuolaniemi;2020;5;12;245,7
Sotkamo Kuolaniemi;2020;5;13;307,1
Sotkamo Kuolaniemi;2020;5;14;263,9
Sotkamo Kuolaniemi;2020;5;15;229,9
Sotkamo Kuolaniemi;2020;5;16;199,7
Sotkamo Kuolaniemi;2020;5;17;175,4
Sotkamo Kuolaniemi;2020;5;18;252,5
Sotkamo Kuolaniemi;2020;5;19;181,5
Sotkamo Kuolaniemi;2020;5;20;298,3
Sotkamo Kuolaniemi;2020;5;21;290,5
Sotkamo Kuolaniemi;2020;5;22;336,1
Sotkamo Kuolaniemi;2020;5;23;315
Sotkamo Kuolaniemi;2020;5;24;316,1
Sotkamo Kuolaniemi;2020;5;25;316,1
Sotkamo Kuolaniemi;2020;5;26;332,7
Sotkamo Kuolaniemi;2020;5;27;219,5
Sotkamo Kuolaniemi;2020;5;28;317,9
Sotkamo Kuolaniemi;2020;5;29;198
Sotkamo Kuolaniemi;2020;5;30;298,7
Sotkamo Kuolaniemi;2020;5;31;270
Sotkamo Kuolaniemi;2020;6;1;155,5
Sotkamo Kuolaniemi;2020;6;2;326
Sotkamo Kuolaniemi;2020;6;3;277,1
Sotkamo Kuolaniemi;2020;6;4;317,9
Sotkamo Kuolaniemi;2020;6;5;73,6
Sotkamo Kuolaniemi;2020;6;6;174,5
Sotkamo Kuolaniemi;2020;6;7;158,3
Sotkamo Kuolaniemi;2020;6;8;261,8
Sotkamo Kuolaniemi;2020;6;9;278,6
Sotkamo Kuolaniemi;2020;6;10;351,3
Sotkamo Kuolaniemi;2020;6;11;242,1
Sotkamo Kuolaniemi;2020;6;12;317,4
Sotkamo Kuolaniemi;2020;6;13;350,5
Sotkamo Kuolaniemi;2020;6;14;341,4
Sotkamo Kuolaniemi;2020;6;15;328,1
Sotkamo Kuolaniemi;2020;6;16;354
Sotkamo Kuolaniemi;2020;6;17;358,5
Sotkamo Kuolaniemi;2020;6;18;142,6
Sotkamo Kuolaniemi;2020;6;19;224,9
Sotkamo Kuolaniemi;2020;6;20;326
Sotkamo Kuolaniemi;2020;6;21;353,2
Sotkamo Kuolaniemi;2020;6;22;349,4
Sotkamo Kuolaniemi;2020;6;23;321,4
Sotkamo Kuolaniemi;2020;6;24;294
Sotkamo Kuolaniemi;2020;6;25;305,6
Sotkamo Kuolaniemi;2020;6;26;281
Sotkamo Kuolaniemi;2020;6;27;329,8
Sotkamo Kuolaniemi;2020;6;28;345,9
Sotkamo Kuolaniemi;2020;6;29;333,4
Sotkamo Kuolaniemi;2020;6;30;41,4
Sotkamo Kuolaniemi;2020;7;1;122,9
Sotkamo Kuolaniemi;2020;7;2;293,7
Sotkamo Kuolaniemi;2020;7;3;178,2
Sotkamo Kuolaniemi;2020;7;4;238,2
Sotkamo Kuolaniemi;2020;7;5;206,3
Sotkamo Kuolaniemi;2020;7;6;195,6
Sotkamo Kuolaniemi;2020;7;7;196,4
Sotkamo Kuolaniemi;2020;7;8;221,3
Sotkamo Kuolaniemi;2020;7;9;200,1
Sotkamo Kuolaniemi;2020;7;10;211,8
Sotkamo Kuolaniemi;2020;7;11;240
Sotkamo Kuolaniemi;2020;7;12;291,5
Sotkamo Kuolaniemi;2020;7;13;236,1
Sotkamo Kuolaniemi;2020;7;14;138,5
Sotkamo Kuolaniemi;2020;7;15;282,4
Sotkamo Kuolaniemi;2020;7;16;327,2
Sotkamo Kuolaniemi;2020;7;17;303,2
Sotkamo Kuolaniemi;2020;7;18;285
Sotkamo Kuolaniemi;2020;7;19;278,5
Sotkamo Kuolaniemi;2020;7;20;252,5
Sotkamo Kuolaniemi;2020;7;21;262,1
Sotkamo Kuolaniemi;2020;7;22;47
Sotkamo Kuolaniemi;2020;7;23;94,3
Sotkamo Kuolaniemi;2020;7;24;200,4
Sotkamo Kuolaniemi;2020;7;25;111,6
Sotkamo Kuolaniemi;2020;7;26;187,8
Sotkamo Kuolaniemi;2020;7;27;212,7
Sotkamo Kuolaniemi;2020;7;28;258,4
Sotkamo Kuolaniemi;2020;7;29;53,6
Sotkamo Kuolaniemi;2020;7;30;50
Sotkamo Kuolaniemi;2020;7;31;170,1
Sotkamo Kuolaniemi;2020;8;1;203,5
Sotkamo Kuolaniemi;2020;8;2;167,4
Sotkamo Kuolaniemi;2020;8;3;232,5
Sotkamo Kuolaniemi;2020;8;4;207,1
Sotkamo Kuolaniemi;2020;8;5;209,7
Sotkamo Kuolaniemi;2020;8;6;79,6
Sotkamo Kuolaniemi;2020;8;7;194,6
Sotkamo Kuolaniemi;2020;8;8;196,9
Sotkamo Kuolaniemi;2020;8;9;218,8
Sotkamo Kuolaniemi;2020;8;10;82,1
Sotkamo Kuolaniemi;2020;8;11;128,5
Sotkamo Kuolaniemi;2020;8;12;109,2
Sotkamo Kuolaniemi;2020;8;13;218,4
Sotkamo Kuolaniemi;2020;8;14;64,1
Sotkamo Kuolaniemi;2020;8;15;162,6
Sotkamo Kuolaniemi;2020;8;16;237,6
Sotkamo Kuolaniemi;2020;8;17;215,5
Sotkamo Kuolaniemi;2020;8;18;149,7
Sotkamo Kuolaniemi;2020;8;19;208,6
Sotkamo Kuolaniemi;2020;8;20;215,9
Sotkamo Kuolaniemi;2020;8;21;216,8
Sotkamo Kuolaniemi;2020;8;22;114,3
Sotkamo Kuolaniemi;2020;8;23;130,3
Sotkamo Kuolaniemi;2020;8;24;118,1
Sotkamo Kuolaniemi;2020;8;25;228
Sotkamo Kuolaniemi;2020;8;26;140
Sotkamo Kuolaniemi;2020;8;27;192
Sotkamo Kuolaniemi;2020;8;28;177,3
Sotkamo Kuolaniemi;2020;8;29;125,6
Sotkamo Kuolaniemi;2020;8;30;158
Sotkamo Kuolaniemi;2020;8;31;183,6
Sotkamo Kuolaniemi;2020;9;1;198,8
Sotkamo Kuolaniemi;2020;9;2;163,4
Sotkamo Kuolaniemi;2020;9;3;155,9
Sotkamo Kuolaniemi;2020;9;4;85,2
Sotkamo Kuolaniemi;2020;9;5;77,4
Sotkamo Kuolaniemi;2020;9;6;116,6
Sotkamo Kuolaniemi;2020;9;7;120,7
Sotkamo Kuolaniemi;2020;9;8;97,3
Sotkamo Kuolaniemi;2020;9;9;118,8
Sotkamo Kuolaniemi;2020;9;10;21,3
Sotkamo Kuolaniemi;2020;9;11;129,1
Sotkamo Kuolaniemi;2020;9;12;36,4
Sotkamo Kuolaniemi;2020;9;13;70,4
Sotkamo Kuolaniemi;2020;9;14;105,1
Sotkamo Kuolaniemi;2020;9;15;135,4
Sotkamo Kuolaniemi;2020;9;16;16,4
Sotkamo Kuolaniemi;2020;9;17;36,8
Sotkamo Kuolaniemi;2020;9;18;62,5
Sotkamo Kuolaniemi;2020;9;19;130,7
Sotkamo Kuolaniemi;2020;9;20;45
Sotkamo Kuolaniemi;2020;9;21;51,7
Sotkamo Kuolaniemi;2020;9;22;119,9
Sotkamo Kuolaniemi;2020;9;23;40,9
Sotkamo Kuolaniemi;2020;9;24;89,5
Sotkamo Kuolaniemi;2020;9;25;49,1
Sotkamo Kuolaniemi;2020;9;26;95,3
Sotkamo Kuolaniemi;2020;9;27;31,1
Sotkamo Kuolaniemi;2020;9;28;72,4
Sotkamo Kuolaniemi;2020;9;29;97
Sotkamo Kuolaniemi;2020;9;30;-
-;2020;10;1;-
-;2020;10;2;-
Sotkamo Kuolaniemi;2020;10;3;77,9
Sotkamo Kuolaniemi;2020;10;4;63,6
Sotkamo Kuolaniemi;2020;10;5;7,3
Sotkamo Kuolaniemi;2020;10;6;11
Sotkamo Kuolaniemi;2020;10;7;47,7
Sotkamo Kuolaniemi;2020;10;8;16,8
Sotkamo Kuolaniemi;2020;10;9;29,5
Sotkamo Kuolaniemi;2020;10;10;22,1
Sotkamo Kuolaniemi;2020;10;11;20,7
Sotkamo Kuolaniemi;2020;10;12;13,4
Sotkamo Kuolaniemi;2020;10;13;27,1
Sotkamo Kuolaniemi;2020;10;14;30,4
Sotkamo Kuolaniemi;2020;10;15;34,1
Sotkamo Kuolaniemi;2020;10;16;39
Sotkamo Kuolaniemi;2020;10;17;12,8
Sotkamo Kuolaniemi;2020;10;18;9,1
Sotkamo Kuolaniemi;2020;10;19;18,5
Sotkamo Kuolaniemi;2020;10;20;19,3
Sotkamo Kuolaniemi;2020;10;21;20,1
Sotkamo Kuolaniemi;2020;10;22;7,7
Sotkamo Kuolaniemi;2020;10;23;16,1
Sotkamo Kuolaniemi;2020;10;24;20,1
Sotkamo Kuolaniemi;2020;10;25;19,1
Sotkamo Kuolaniemi;2020;10;26;4,9
Sotkamo Kuolaniemi;2020;10;27;4
Sotkamo Kuolaniemi;2020;10;28;13,9
Sotkamo Kuolaniemi;2020;10;29;11,7
Sotkamo Kuolaniemi;2020;10;30;23,3
Sotkamo Kuolaniemi;2020;10;31;16,8
Sotkamo Kuolaniemi;2020;11;1;7,9
Sotkamo Kuolaniemi;2020;11;2;18,8
Sotkamo Kuolaniemi;2020;11;3;11
Sotkamo Kuolaniemi;2020;11;4;5,7
Sotkamo Kuolaniemi;2020;11;5;5,8
Sotkamo Kuolaniemi;2020;11;6;13,9
Sotkamo Kuolaniemi;2020;11;7;16,2
Sotkamo Kuolaniemi;2020;11;8;23
Sotkamo Kuolaniemi;2020;11;9;19,6
Sotkamo Kuolaniemi;2020;11;10;20,5
Sotkamo Kuolaniemi;2020;11;11;5,3
Sotkamo Kuolaniemi;2020;11;12;3,8
Sotkamo Kuolaniemi;2020;11;13;4,7
Sotkamo Kuolaniemi;2020;11;14;2,1
Sotkamo Kuolaniemi;2020;11;15;9
Sotkamo Kuolaniemi;2020;11;16;3,1
Sotkamo Kuolaniemi;2020;11;17;1,5
Sotkamo Kuolaniemi;2020;11;18;5,4
Sotkamo Kuolaniemi;2020;11;19;1,5
Sotkamo Kuolaniemi;2020;11;20;4,1
Sotkamo Kuolaniemi;2020;11;21;5,6
Sotkamo Kuolaniemi;2020;11;22;4,2
Sotkamo Kuolaniemi;2020;11;23;5,2
Sotkamo Kuolaniemi;2020;11;24;4
Sotkamo Kuolaniemi;2020;11;25;6,5
Sotkamo Kuolaniemi;2020;11;26;3,9
Sotkamo Kuolaniemi;2020;11;27;2,6
Sotkamo Kuolaniemi;2020;11;28;1,4
Sotkamo Kuolaniemi;2020;11;29;1,5
Sotkamo Kuolaniemi;2020;11;30;1,5
Sotkamo Kuolaniemi;2020;12;1;2,3
Sotkamo Kuolaniemi;2020;12;2;3,5
Sotkamo Kuolaniemi;2020;12;3;0,9
Sotkamo Kuolaniemi;2020;12;4;0,7
Sotkamo Kuolaniemi;2020;12;5;1
Sotkamo Kuolaniemi;2020;12;6;0,4
Sotkamo Kuolaniemi;2020;12;7;0,5
Sotkamo Kuolaniemi;2020;12;8;1,4
Sotkamo Kuolaniemi;2020;12;9;2,2
Sotkamo Kuolaniemi;2020;12;10;2
Sotkamo Kuolaniemi;2020;12;11;1,6
Sotkamo Kuolaniemi;2020;12;12;2,4
Sotkamo Kuolaniemi;2020;12;13;1,3
Sotkamo Kuolaniemi;2020;12;14;1,2
Sotkamo Kuolaniemi;2020;12;15;0,8
Sotkamo Kuolaniemi;2020;12;16;0,7
Sotkamo Kuolaniemi;2020;12;17;2,2
Sotkamo Kuolaniemi;2020;12;18;2,1
Sotkamo Kuolaniemi;2020;12;19;1,2
Sotkamo Kuolaniemi;2020;12;20;1,3
Sotkamo Kuolaniemi;2020;12;21;0,5
Sotkamo Kuolaniemi;2020;12;22;1,4
Sotkamo Kuolaniemi;2020;12;23;0,7
Sotkamo Kuolaniemi;2020;12;24;1,6
Sotkamo Kuolaniemi;2020;12;25;1
Sotkamo Kuolaniemi;2020;12;26;1,9
Sotkamo Kuolaniemi;2020;12;27;1,2
Sotkamo Kuolaniemi;2020;12;28;2,1
Sotkamo Kuolaniemi;2020;12;29;1
Sotkamo Kuolaniemi;2020;12;30;1,2
Sotkamo Kuolaniemi;2020;12;31;1,3
Sotkamo Kuolaniemi;2021;1;1;5,7
Sotkamo Kuolaniemi;2021;1;2;2
Sotkamo Kuolaniemi;2021;1;3;2,7
Sotkamo Kuolaniemi;2021;1;4;2,5
Sotkamo Kuolaniemi;2021;1;5;3,2
Sotkamo Kuolaniemi;2021;1;6;3,1
Sotkamo Kuolaniemi;2021;1;7;1,9
Sotkamo Kuolaniemi;2021;1;8;3,5
Sotkamo Kuolaniemi;2021;1;9;3
Sotkamo Kuolaniemi;2021;1;10;3,5
Sotkamo Kuolaniemi;2021;1;11;4,2
Sotkamo Kuolaniemi;2021;1;12;4,2
Sotkamo Kuolaniemi;2021;1;13;8,3
Sotkamo Kuolaniemi;2021;1;14;6,9
Sotkamo Kuolaniemi;2021;1;15;6,3
Sotkamo Kuolaniemi;2021;1;16;6,4
Sotkamo Kuolaniemi;2021;1;17;4,8
Sotkamo Kuolaniemi;2021;1;18;7,8
Sotkamo Kuolaniemi;2021;1;19;3,9
Sotkamo Kuolaniemi;2021;1;20;4,5
Sotkamo Kuolaniemi;2021;1;21;7,8
Sotkamo Kuolaniemi;2021;1;22;4,1
Sotkamo Kuolaniemi;2021;1;23;4,2
Sotkamo Kuolaniemi;2021;1;24;4,5
Sotkamo Kuolaniemi;2021;1;25;4,3
Sotkamo Kuolaniemi;2021;1;26;7,9
Sotkamo Kuolaniemi;2021;1;27;6,3
Sotkamo Kuolaniemi;2021;1;28;6,9
Sotkamo Kuolaniemi;2021;1;29;9,1
Sotkamo Kuolaniemi;2021;1;30;9,7
Sotkamo Kuolaniemi;2021;1;31;13
Sotkamo Kuolaniemi;2021;2;1;11,3
Sotkamo Kuolaniemi;2021;2;2;11,3
Sotkamo Kuolaniemi;2021;2;3;12,1
Sotkamo Kuolaniemi;2021;2;4;13,5
Sotkamo Kuolaniemi;2021;2;5;11,1
Sotkamo Kuolaniemi;2021;2;6;15,1
Sotkamo Kuolaniemi;2021;2;7;17,1
Sotkamo Kuolaniemi;2021;2;8;11,5
Sotkamo Kuolaniemi;2021;2;9;12,2
Sotkamo Kuolaniemi;2021;2;10;19,6
Sotkamo Kuolaniemi;2021;2;11;15
Sotkamo Kuolaniemi;2021;2;12;21,9
Sotkamo Kuolaniemi;2021;2;13;20,2
Sotkamo Kuolaniemi;2021;2;14;22,1
Sotkamo Kuolaniemi;2021;2;15;24,4
Sotkamo Kuolaniemi;2021;2;16;18
Sotkamo Kuolaniemi;2021;2;17;16,3
Sotkamo Kuolaniemi;2021;2;18;26,1
Sotkamo Kuolaniemi;2021;2;19;23,7
Sotkamo Kuolaniemi;2021;2;20;23,7
Sotkamo Kuolaniemi;2021;2;21;30,5
Sotkamo Kuolaniemi;2021;2;22;50,5
Sotkamo Kuolaniemi;2021;2;23;11,7
Sotkamo Kuolaniemi;2021;2;24;19,3
Sotkamo Kuolaniemi;2021;2;25;35,1
Sotkamo Kuolaniemi;2021;2;26;27,8
Sotkamo Kuolaniemi;2021;2;27;47
Sotkamo Kuolaniemi;2021;2;28;40
Sotkamo Kuolaniemi;2021;3;1;40
Sotkamo Kuolaniemi;2021;3;2;82,4
Sotkamo Kuolaniemi;2021;3;3;49,6
Sotkamo Kuolaniemi;2021;3;4;76,2
Sotkamo Kuolaniemi;2021;3;5;79,2
Sotkamo Kuolaniemi;2021;3;6;37,5
Sotkamo Kuolaniemi;2021;3;7;44,5
Sotkamo Kuolaniemi;2021;3;8;7
Sotkamo Kuolaniemi;2021;3;9;106,9
Sotkamo Kuolaniemi;2021;3;10;109,1
Sotkamo Kuolaniemi;2021;3;11;85,3
Sotkamo Kuolaniemi;2021;3;12;80,2
Sotkamo Kuolaniemi;2021;3;13;53,6
Sotkamo Kuolaniemi;2021;3;14;35,8
Sotkamo Kuolaniemi;2021;3;15;53,1
Sotkamo Kuolaniemi;2021;3;16;72,6
Sotkamo Kuolaniemi;2021;3;17;124,2
Sotkamo Kuolaniemi;2021;3;18;117,7
Sotkamo Kuolaniemi;2021;3;19;137,2
Sotkamo Kuolaniemi;2021;3;20;49,7
Sotkamo Kuolaniemi;2021;3;21;52,9
Sotkamo Kuolaniemi;2021;3;22;149,4
Sotkamo Kuolaniemi;2021;3;23;84,6
Sotkamo Kuolaniemi;2021;3;24;130,9
Sotkamo Kuolaniemi;2021;3;25;149,3
Sotkamo Kuolaniemi;2021;3;26;138,2
Sotkamo Kuolaniemi;2021;3;27;136,2
Sotkamo Kuolaniemi;2021;3;28;132
Sotkamo Kuolaniemi;2021;3;29;50,2
Sotkamo Kuolaniemi;2021;3;30;125,1
Sotkamo Kuolaniemi;2021;3;31;151,8
Sotkamo Kuolaniemi;2021;4;1;168,9
Sotkamo Kuolaniemi;2021;4;2;146,3
Sotkamo Kuolaniemi;2021;4;3;161,6
Sotkamo Kuolaniemi;2021;4;4;72,8
Sotkamo Kuolaniemi;2021;4;5;51,5
Sotkamo Kuolaniemi;2021;4;6;82,1
Sotkamo Kuolaniemi;2021;4;7;95,2
Sotkamo Kuolaniemi;2021;4;8;188,3
Sotkamo Kuolaniemi;2021;4;9;116
Sotkamo Kuolaniemi;2021;4;10;163,2
Sotkamo Kuolaniemi;2021;4;11;208,5
Sotkamo Kuolaniemi;2021;4;12;84,2
Sotkamo Kuolaniemi;2021;4;13;98,5
Sotkamo Kuolaniemi;2021;4;14;146,9
Sotkamo Kuolaniemi;2021;4;15;227,7
Sotkamo Kuolaniemi;2021;4;16;228,6
Sotkamo Kuolaniemi;2021;4;17;233,4
Sotkamo Kuolaniemi;2021;4;18;231,4
Sotkamo Kuolaniemi;2021;4;19;236,2
Sotkamo Kuolaniemi;2021;4;20;235,3
Sotkamo Kuolaniemi;2021;4;21;204,9
Sotkamo Kuolaniemi;2021;4;22;107,2
Sotkamo Kuolaniemi;2021;4;23;43,5
Sotkamo Kuolaniemi;2021;4;24;97,5
Sotkamo Kuolaniemi;2021;4;25;48
Sotkamo Kuolaniemi;2021;4;26;68,6
Sotkamo Kuolaniemi;2021;4;27;176,2
Sotkamo Kuolaniemi;2021;4;28;243
Sotkamo Kuolaniemi;2021;4;29;161,5
Sotkamo Kuolaniemi;2021;4;30;199,5
Sotkamo Kuolaniemi;2021;5;1;287,5
Sotkamo Kuolaniemi;2021;5;2;203,3
Sotkamo Kuolaniemi;2021;5;3;191
Sotkamo Kuolaniemi;2021;5;4;244,6
Sotkamo Kuolaniemi;2021;5;5;133,9
Sotkamo Kuolaniemi;2021;5;6;201,1
Sotkamo Kuolaniemi;2021;5;7;109,1
Sotkamo Kuolaniemi;2021;5;8;271,3
Sotkamo Kuolaniemi;2021;5;9;238,1
Sotkamo Kuolaniemi;2021;5;10;60,6
Sotkamo Kuolaniemi;2021;5;11;212,8
Sotkamo Kuolaniemi;2021;5;12;290,9
Sotkamo Kuolaniemi;2021;5;13;265,9
Sotkamo Kuolaniemi;2021;5;14;229,3
Sotkamo Kuolaniemi;2021;5;15;178,8
Sotkamo Kuolaniemi;2021;5;16;187,3
Sotkamo Kuolaniemi;2021;5;17;253,7
Sotkamo Kuolaniemi;2021;5;18;89,4
Sotkamo Kuolaniemi;2021;5;19;208,9
Sotkamo Kuolaniemi;2021;5;20;51,4
Sotkamo Kuolaniemi;2021;5;21;88,1
Sotkamo Kuolaniemi;2021;5;22;95,8
Sotkamo Kuolaniemi;2021;5;23;168,4
Sotkamo Kuolaniemi;2021;5;24;75,4
Sotkamo Kuolaniemi;2021;5;25;109,8
Sotkamo Kuolaniemi;2021;5;26;216,9
Sotkamo Kuolaniemi;2021;5;27;103,8
Sotkamo Kuolaniemi;2021;5;28;175,5
Sotkamo Kuolaniemi;2021;5;29;274,5
Sotkamo Kuolaniemi;2021;5;30;338,2
Sotkamo Kuolaniemi;2021;5;31;153,8
Sotkamo Kuolaniemi;2021;6;1;313,5
Sotkamo Kuolaniemi;2021;6;2;340,1
Sotkamo Kuolaniemi;2021;6;3;326,9
Sotkamo Kuolaniemi;2021;6;4;326,2
Sotkamo Kuolaniemi;2021;6;5;342,2
Sotkamo Kuolaniemi;2021;6;6;241,3
Sotkamo Kuolaniemi;2021;6;7;335,6
Sotkamo Kuolaniemi;2021;6;8;322,1
Sotkamo Kuolaniemi;2021;6;9;347,2
Sotkamo Kuolaniemi;2021;6;10;269,9
Sotkamo Kuolaniemi;2021;6;11;347
Sotkamo Kuolaniemi;2021;6;12;264,4
Sotkamo Kuolaniemi;2021;6;13;142,6
Sotkamo Kuolaniemi;2021;6;14;168
Sotkamo Kuolaniemi;2021;6;15;140,9
Sotkamo Kuolaniemi;2021;6;16;213,6
Sotkamo Kuolaniemi;2021;6;17;303,9
Sotkamo Kuolaniemi;2021;6;18;182,3
Sotkamo Kuolaniemi;2021;6;19;246,1
Sotkamo Kuolaniemi;2021;6;20;210,9
Sotkamo Kuolaniemi;2021;6;21;257,1
Sotkamo Kuolaniemi;2021;6;22;250,8
Sotkamo Kuolaniemi;2021;6;23;207,1
Sotkamo Kuolaniemi;2021;6;24;122,6
Sotkamo Kuolaniemi;2021;6;25;323,5
Sotkamo Kuolaniemi;2021;6;26;318,5
Sotkamo Kuolaniemi;2021;6;27;230,3
Sotkamo Kuolaniemi;2021;6;28;328,5
Sotkamo Kuolaniemi;2021;6;29;348,8
Sotkamo Kuolaniemi;2021;6;30;255
Sotkamo Kuolaniemi;2021;7;1;304
Sotkamo Kuolaniemi;2021;7;2;344,2
Sotkamo Kuolaniemi;2021;7;3;339,1
Sotkamo Kuolaniemi;2021;7;4;297
Sotkamo Kuolaniemi;2021;7;5;324,5
Sotkamo Kuolaniemi;2021;7;6;280,6
Sotkamo Kuolaniemi;2021;7;7;233,4
Sotkamo Kuolaniemi;2021;7;8;212,9
Sotkamo Kuolaniemi;2021;7;9;321,4
Sotkamo Kuolaniemi;2021;7;10;215,6
Sotkamo Kuolaniemi;2021;7;11;221,7
Sotkamo Kuolaniemi;2021;7;12;254,5
Sotkamo Kuolaniemi;2021;7;13;319,1
Sotkamo Kuolaniemi;2021;7;14;308,7
Sotkamo Kuolaniemi;2021;7;15;261,5
Sotkamo Kuolaniemi;2021;7;16;321
Sotkamo Kuolaniemi;2021;7;17;260,6
Sotkamo Kuolaniemi;2021;7;18;190,4
Sotkamo Kuolaniemi;2021;7;19;237,1
Sotkamo Kuolaniemi;2021;7;20;168,3
Sotkamo Kuolaniemi;2021;7;21;245,6
Sotkamo Kuolaniemi;2021;7;22;139,2
Sotkamo Kuolaniemi;2021;7;23;192,3
Sotkamo Kuolaniemi;2021;7;24;293,1
Sotkamo Kuolaniemi;2021;7;25;290,5
Sotkamo Kuolaniemi;2021;7;26;257,4
